Time,rsrp(dBm),rsrq(dB),rssi(dBm),nr_rsrp(dBm),nr_rsrq(dB),nr_rssi(dBm),Sent Bytes,RATE(MBit/s)
Fri Dec 17 14:34:09 UTC 2021,-75,-8,-50,-100,-11,-89,8663752402,35.9979310669971
Fri Dec 17 14:34:12 UTC 2021,-73,-8,-48,-104,-13,-91,8675181293,30.2287923070728
Fri Dec 17 14:34:15 UTC 2021,-78,-9,-54,-104,-12,-91,8686302819,30.0646186462835
Fri Dec 17 14:34:18 UTC 2021,-81,-10,-55,-96,-10,-85,8694688675,22.4237689026083
Fri Dec 17 14:34:21 UTC 2021,-87,-9,-63,-105,-13,-91,8704602880,27.0310167346262
Fri Dec 17 14:34:24 UTC 2021,-84,-10,-58,-100,-11,-88,8711045882,16.6739980875976
Fri Dec 17 14:34:27 UTC 2021,-85,-10,-57,-96,-10,-85,8720661544,26.2978625178907
Fri Dec 17 14:34:30 UTC 2021,-86,-10,-59,-98,-11,-87,8730464456,25.617001893633
Fri Dec 17 14:34:33 UTC 2021,-87,-10,-61,-105,-13,-92,8737323838,18.4999136770459
Fri Dec 17 14:34:36 UTC 2021,-90,-10,-64,-102,-13,-89,8743569000,17.0833400233661
Fri Dec 17 14:34:39 UTC 2021,-89,-11,-62,-111,-17,-94,8749916026,17.2576172169853
Fri Dec 17 14:34:42 UTC 2021,-90,-11,-60,0,0,0,8753749662,10.1700641983418
Fri Dec 17 14:34:45 UTC 2021,-92,-11,-62,-100,-15,-84,8759526785,15.3114009803896
Fri Dec 17 14:34:48 UTC 2021,-92,-11,-62,-111,-17,-94,8766153937,18.0865914980525
Fri Dec 17 14:34:51 UTC 2021,-92,-11,-62,-105,-14,-91,8772613313,17.3947971842147
Fri Dec 17 14:34:54 UTC 2021,-89,-9,-61,-112,-18,-94,8778040567,14.5822857158151
Fri Dec 17 14:34:57 UTC 2021,-93,-10,-66,-114,-19,-94,8784541887,17.6065582097618
Fri Dec 17 14:35:00 UTC 2021,-93,-11,-64,-111,-15,-96,8789650067,13.9375901969632
Fri Dec 17 14:35:03 UTC 2021,-92,-8,-68,-110,-15,-95,8795487773,15.8131882884118
Fri Dec 17 14:35:06 UTC 2021,-91,-9,-63,-107,-15,-92,8801407869,15.9241492992721
Fri Dec 17 14:35:09 UTC 2021,-95,-13,-63,-109,-18,-91,8807005895,14.936151190146
Fri Dec 17 14:35:12 UTC 2021,-92,-11,-64,-108,-14,-94,8810771867,10.020201885607
Fri Dec 17 14:35:15 UTC 2021,-94,-9,-69,-105,-12,-92,8816172157,14.6518098885134
Fri Dec 17 14:35:18 UTC 2021,-92,-12,-66,0,0,0,8819013863,7.71549346918306
Fri Dec 17 14:35:21 UTC 2021,-92,-9,-65,-104,-12,-91,8823471911,12.1257331022629
Fri Dec 17 14:35:24 UTC 2021,-94,-10,-70,-93,-11,-81,8832071929,22.4284218187361
Fri Dec 17 14:35:27 UTC 2021,-96,-11,-67,-98,-12,-86,8837373351,14.3645330621116
Fri Dec 17 14:35:29 UTC 2021,-104,-15,-69,-103,-13,-90,8841037459,9.96675350606645
Fri Dec 17 14:35:32 UTC 2021,-100,-11,-71,-104,-13,-91,8845807091,12.9378897321638
Fri Dec 17 14:35:35 UTC 2021,-98,-11,-66,-100,-12,-88,8854126983,22.3851322790817
Fri Dec 17 14:35:38 UTC 2021,-99,-13,-71,-96,-11,-84,8865076386,29.6879530635836
Fri Dec 17 14:35:41 UTC 2021,-88,-10,-60,-92,-11,-81,8887293224,59.8600643789896
Fri Dec 17 14:35:44 UTC 2021,-97,-17,-62,-93,-11,-82,8902673062,41.3966375103196
Fri Dec 17 14:35:47 UTC 2021,-101,-17,-67,-99,-11,-87,8912709714,27.2002530673327
Fri Dec 17 14:35:50 UTC 2021,-96,-13,-68,-87,-10,-76,8929896605,46.7694581559237
Fri Dec 17 14:35:53 UTC 2021,-96,-12,-68,-88,-11,-76,8948108492,47.9716822551095
Fri Dec 17 14:35:56 UTC 2021,-99,-12,-71,-95,-12,-82,8965111368,45.6304166567587
Fri Dec 17 14:35:59 UTC 2021,-98,-10,-71,-91,-10,-81,8979661258,39.1663779627431
Fri Dec 17 14:36:02 UTC 2021,-99,-11,-68,-89,-10,-78,8995196868,42.2178057606318
Fri Dec 17 14:36:05 UTC 2021,-99,-13,-71,-96,-11,-84,9011749456,44.9045242179209
Fri Dec 17 14:36:08 UTC 2021,-96,-13,-65,-97,-11,-85,9029883036,49.4341084973747
Fri Dec 17 14:36:11 UTC 2021,-95,-13,-63,-94,-11,-82,9047037657,46.4780121286224
Fri Dec 17 14:36:14 UTC 2021,-97,-13,-64,-98,-11,-86,9065246032,49.2411090599188
Fri Dec 17 14:36:17 UTC 2021,-97,-14,-63,-88,-11,-77,9084407145,51.0613824963004
Fri Dec 17 14:36:20 UTC 2021,-97,-13,-64,-87,-10,-76,9104694066,54.1242226841549
Fri Dec 17 14:36:23 UTC 2021,-96,-12,-67,-91,-10,-80,9123894740,48.4971869270672
Fri Dec 17 14:36:26 UTC 2021,-100,-15,-67,-95,-11,-84,9138083513,38.2210233174019
Fri Dec 17 14:36:29 UTC 2021,-99,-14,-67,-93,-11,-82,9148475403,28.1207936593375
Fri Dec 17 14:36:32 UTC 2021,-98,-14,-65,-91,-10,-80,9160912603,33.640637044558
Fri Dec 17 14:36:35 UTC 2021,-96,-16,-62,-93,-11,-82,9176776635,42.6651931032307
Fri Dec 17 14:36:38 UTC 2021,-90,-11,-60,-90,-10,-79,9193958695,46.944257899575
Fri Dec 17 14:36:41 UTC 2021,-89,-11,-55,-87,-10,-76,9216380972,60.9258015700794
Fri Dec 17 14:36:44 UTC 2021,-93,-13,-57,-82,-10,-71,9241822021,69.0289711552639
Fri Dec 17 14:36:47 UTC 2021,-94,-10,-67,-91,-11,-80,9268319184,71.4624350053779
Fri Dec 17 14:36:50 UTC 2021,-92,-11,-64,-87,-10,-77,9289191004,56.1206494773058
Fri Dec 17 14:36:53 UTC 2021,-89,-10,-65,-82,-10,-72,9314914131,65.2750304679424
Fri Dec 17 14:36:56 UTC 2021,-86,-8,-62,-75,-10,-65,9349250794,93.7728759804866
Fri Dec 17 14:36:59 UTC 2021,-89,-8,-64,-84,-10,-74,9378133509,77.7997923243165
Fri Dec 17 14:37:02 UTC 2021,-90,-9,-62,-79,-10,-68,9407383696,78.044546410316
Fri Dec 17 14:37:05 UTC 2021,-96,-10,-71,-93,-10,-82,9430944944,64.2798827893868
Fri Dec 17 14:37:08 UTC 2021,-96,-12,-67,-96,-11,-85,9450274487,52.2166146568208
Fri Dec 17 14:37:11 UTC 2021,-95,-10,-67,-81,-10,-70,9474961496,66.9330287268434
Fri Dec 17 14:37:14 UTC 2021,-93,-10,-66,-77,-10,-67,9506887940,86.6005893368082
Fri Dec 17 14:37:17 UTC 2021,-94,-10,-66,-81,-10,-71,9539279366,87.3558183205674
Fri Dec 17 14:37:19 UTC 2021,-95,-9,-68,-83,-10,-72,9569383460,81.6309004408086
Fri Dec 17 14:37:22 UTC 2021,-96,-12,-67,-79,-10,-68,9598313751,78.565232235578
Fri Dec 17 14:37:25 UTC 2021,-95,-12,-66,-81,-10,-70,9631513324,89.5338348661638
Fri Dec 17 14:37:29 UTC 2021,-95,-10,-68,-81,-10,-71,9665951957,90.0920127852057
Fri Dec 17 14:37:32 UTC 2021,-95,-11,-66,-81,-10,-70,9698858119,83.8588196664605
Fri Dec 17 14:37:35 UTC 2021,-95,-11,-67,-81,-10,-70,9730885359,86.7021221419838
Fri Dec 17 14:37:37 UTC 2021,-95,-11,-67,-81,-10,-70,9763351635,87.8414454203994
Fri Dec 17 14:37:40 UTC 2021,-95,-13,-64,-81,-10,-70,9795555639,86.8276075357952
Fri Dec 17 14:37:43 UTC 2021,-95,-11,-65,-80,-10,-70,9820020975,66.2948353821392
Fri Dec 17 14:37:46 UTC 2021,-95,-10,-68,-81,-10,-71,9825325717,14.4147451945051
