Time,rsrp(dBm),rsrq(dB),rssi(dBm),nr_rsrp(dBm),nr_rsrq(dB),nr_rssi(dBm),Sent Bytes,RATE(MBit/s),NR UL BW
Sat Aug 20 13:56:12 UTC 2022,-97,-8,-73,0,0,0,6197402702,18.4921355841621,0
Sat Aug 20 13:56:15 UTC 2022,-99,-8,-73,0,0,0,6203727258,16.9803428393551,0
Sat Aug 20 13:56:19 UTC 2022,-96,-8,-67,0,0,0,6212294755,22.6090296260468,0
Sat Aug 20 13:56:21 UTC 2022,-92,-8,-67,0,0,0,6221061287,22.2903187441497,0
Sat Aug 20 13:56:24 UTC 2022,-95,-8,-68,0,0,0,6230946443,26.6245066737808,0
Sat Aug 20 13:56:27 UTC 2022,-87,-7,-61,0,0,0,6240869299,26.6143988103921,0
Sat Aug 20 13:56:31 UTC 2022,-86,-7,-60,0,0,0,6252091438,30.3124099523771,0
Sat Aug 20 13:56:34 UTC 2022,-86,-7,-62,0,0,0,6263426103,29.2775000322024,0
Sat Aug 20 13:56:37 UTC 2022,-86,-8,-56,0,0,0,6275094129,31.2235305412699,0
Sat Aug 20 13:56:40 UTC 2022,-86,-6,-61,0,0,0,6285719544,27.6248196190035,0
Sat Aug 20 13:56:43 UTC 2022,-100,-8,-75,0,0,0,6293471694,20.8971854724418,0
Sat Aug 20 13:56:46 UTC 2022,-103,-10,-78,0,0,0,6298119936,12.5156925997776,0
Sat Aug 20 13:56:49 UTC 2022,-104,-11,-76,0,0,0,6302789202,12.3945912379152,0
Sat Aug 20 13:56:52 UTC 2022,-103,-11,-73,0,0,0,6307838960,13.5564423064477,0
Sat Aug 20 13:56:55 UTC 2022,-113,-15,-81,0,0,0,6310228270,6.31492374335172,0
Sat Aug 20 13:56:58 UTC 2022,-117,-18,-81,0,0,0,6311498574,3.35613145707291,0
Sat Aug 20 13:57:01 UTC 2022,-110,-15,-79,0,0,0,6312650536,2.90950842905722,0
Sat Aug 20 13:57:04 UTC 2022,-99,-12,-39,-90,-20,-62,6316136382,9.24774383715149,100
Sat Aug 20 13:57:07 UTC 2022,-95,-20,-40,-95,-20,-72,6332864680,45.0441380630123,100
Sat Aug 20 13:57:10 UTC 2022,-94,-10,-61,-86,-10,-76,6349014618,41.6971307277686,100
Sat Aug 20 13:57:13 UTC 2022,-97,-17,-65,-88,-11,-77,6361057040,32.4432923492004,100
Sat Aug 20 13:57:16 UTC 2022,-96,-20,-62,-91,-20,-69,6374245588,32.9757659684457,100
Sat Aug 20 13:57:19 UTC 2022,-93,-12,-62,-91,-10,-80,6387676656,35.2598995091,100
Sat Aug 20 13:57:22 UTC 2022,-92,-9,-60,-88,-10,-78,6402730058,39.4480050976487,100
Sat Aug 20 13:57:25 UTC 2022,-94,-20,-40,-89,-20,-67,6418568768,41.5675325450728,100
Sat Aug 20 13:57:28 UTC 2022,-92,-16,-56,-90,-10,-79,6432979778,38.7575387618307,100
Sat Aug 20 13:57:31 UTC 2022,-100,-12,-68,-94,-11,-83,6442101152,24.5592109170939,100
Sat Aug 20 13:57:34 UTC 2022,-99,-20,-40,-95,-20,-66,6448705706,16.6423813493973,100
Sat Aug 20 13:57:37 UTC 2022,-101,-20,-68,-93,-10,-82,6454221394,14.8938540110176,100
Sat Aug 20 13:57:40 UTC 2022,-104,-13,-72,-104,-14,-90,6459636716,14.0567502261538,100
Sat Aug 20 13:57:43 UTC 2022,-105,-20,-63,-102,-20,-79,6463459950,9.9011736851393,100
Sat Aug 20 13:57:46 UTC 2022,-108,-20,-69,-140,-20,-120,6467396694,10.5682656331866,100
Sat Aug 20 13:57:49 UTC 2022,-110,-17,-74,0,0,0,6468793028,3.67877961535331,0
Sat Aug 20 13:57:53 UTC 2022,-107,-18,-63,0,0,0,6469915030,3.03979614914125,0
Sat Aug 20 13:57:55 UTC 2022,-98,-17,-61,0,0,0,6473982152,10.3808893205549,0
Sat Aug 20 13:57:58 UTC 2022,-100,-19,-61,0,0,0,6481235468,19.7520839466493,0
Sat Aug 20 13:58:01 UTC 2022,-102,-19,-64,0,0,0,6488208658,18.8692312876359,0
Sat Aug 20 13:58:04 UTC 2022,-96,-9,-63,0,0,0,6493525060,14.0948384277812,0
Sat Aug 20 13:58:08 UTC 2022,-98,-9,-69,0,0,0,6498775550,14.1131954213518,0
Sat Aug 20 13:58:11 UTC 2022,-93,-8,-60,0,0,0,6505816150,18.2211407415846,0
Sat Aug 20 13:58:13 UTC 2022,-84,-8,-56,0,0,0,6518549150,33.7813731880772,0
Sat Aug 20 13:58:16 UTC 2022,-87,-9,-56,0,0,0,6528166310,25.9185447175167,0
Sat Aug 20 13:58:19 UTC 2022,-88,-10,-63,0,0,0,6541712724,36.269747356523,0
Sat Aug 20 13:58:22 UTC 2022,-83,-9,-57,0,0,0,6558179282,44.3776403682065,0
Sat Aug 20 13:58:25 UTC 2022,-76,-9,-45,0,0,0,6581244796,62.0215810273086,0
Sat Aug 20 13:58:28 UTC 2022,-79,-9,-48,0,0,0,6605905151,66.0704702802956,0
Sat Aug 20 13:58:32 UTC 2022,-77,-9,-46,0,0,0,6629446231,63.6048969631668,0
Sat Aug 20 13:58:34 UTC 2022,-76,-8,-45,0,0,0,6652440583,58.4351625203874,0
Sat Aug 20 13:58:38 UTC 2022,-76,-8,-46,0,0,0,6677105321,66.4367477803035,0
Sat Aug 20 13:58:41 UTC 2022,-74,-9,-44,0,0,0,6702550429,67.0882196179526,0
Sat Aug 20 13:58:44 UTC 2022,-79,-15,-41,0,0,0,6726750619,63.462146211838,0
Sat Aug 20 13:58:47 UTC 2022,-77,-8,-46,0,0,0,6749520709,61.0565864884258,0
Sat Aug 20 13:58:49 UTC 2022,-74,-8,-45,0,0,0,6774885501,68.6297510686362,0
Sat Aug 20 13:58:53 UTC 2022,-73,-8,-39,0,0,0,6802209367,73.4180584744711,0
Sat Aug 20 13:58:56 UTC 2022,-67,-8,-40,0,0,0,6830037035,72.1197515438226,0
Sat Aug 20 13:58:59 UTC 2022,-74,-7,-44,0,0,0,6857035323,71.4247624568748,0
Sat Aug 20 13:59:02 UTC 2022,-68,-8,-41,0,0,0,6883822777,71.9319929321425,0
Sat Aug 20 13:59:05 UTC 2022,-77,-8,-47,0,0,0,6909556560,69.744437250172,0
Sat Aug 20 13:59:08 UTC 2022,-75,-8,-45,0,0,0,6934361427,65.8818182845095,0
Sat Aug 20 13:59:10 UTC 2022,-82,-8,-48,0,0,0,6955713304,57.6572052032756,0
Sat Aug 20 13:59:13 UTC 2022,-81,-8,-49,0,0,0,6977657506,59.7108444147793,0
Sat Aug 20 13:59:16 UTC 2022,-81,-8,-50,0,0,0,7000756887,60.7242952437633,0
Sat Aug 20 13:59:19 UTC 2022,-83,-7,-54,0,0,0,7022587185,58.4853533778994,0
Sat Aug 20 13:59:22 UTC 2022,-84,-8,-52,0,0,0,7040536221,48.3711262569712,0
Sat Aug 20 13:59:25 UTC 2022,-86,-8,-59,0,0,0,7052424349,31.2284282187661,0
Sat Aug 20 13:59:28 UTC 2022,-83,-8,-54,0,0,0,7066207447,37.2999617551599,0
Sat Aug 20 13:59:32 UTC 2022,-85,-9,-55,0,0,0,7080425005,37.7048694333744,0
Sat Aug 20 13:59:35 UTC 2022,-86,-8,-53,0,0,0,7092289247,30.8793013547034,0
Sat Aug 20 13:59:37 UTC 2022,-88,-8,-56,0,0,0,7103302729,29.6690814823508,0
Sat Aug 20 13:59:40 UTC 2022,-89,-8,-61,0,0,0,7111030911,20.7448512604315,0
Sat Aug 20 13:59:43 UTC 2022,-89,-8,-62,0,0,0,7119815748,23.6290680234948,0
Sat Aug 20 13:59:47 UTC 2022,-86,-8,-57,0,0,0,7130690675,28.8458426290475,0
Sat Aug 20 13:59:50 UTC 2022,-91,-8,-64,0,0,0,7138476635,19.7672542941922,0
Sat Aug 20 13:59:53 UTC 2022,-87,-8,-59,0,0,0,7147391878,24.1178834754298,0
Sat Aug 20 13:59:56 UTC 2022,-90,-8,-62,0,0,0,7154695321,19.5147711868705,0
Sat Aug 20 13:59:59 UTC 2022,-104,-10,-72,0,0,0,7158528703,10.4142466974268,0
Sat Aug 20 14:00:02 UTC 2022,-108,-14,-73,0,0,0,7160552501,5.25621759489458,0
Sat Aug 20 14:00:05 UTC 2022,-107,-14,-72,0,0,0,7162489467,5.15601152580974,0
Sat Aug 20 14:00:08 UTC 2022,-107,-15,-71,0,0,0,7164218159,4.687808376004,0
Sat Aug 20 14:00:11 UTC 2022,-105,-14,-72,0,0,0,7165599315,3.66442414934005,0
Sat Aug 20 14:00:14 UTC 2022,-108,-15,-74,0,0,0,7167317521,4.6525339788423,0
Sat Aug 20 14:00:17 UTC 2022,-107,-14,-73,0,0,0,7169179535,4.88541063939221,0
Sat Aug 20 14:00:20 UTC 2022,-109,-15,-73,0,0,0,7171434025,6.04884162388278,0
Sat Aug 20 14:00:22 UTC 2022,-106,-13,-71,0,0,0,7174547033,8.39518997168176,0
Sat Aug 20 14:00:25 UTC 2022,-110,-14,-77,0,0,0,7176428521,5.0592108732705,0
Sat Aug 20 14:00:28 UTC 2022,-119,-20,-77,0,0,0,7177803685,3.72703262353787,0
Sat Aug 20 14:00:31 UTC 2022,-98,-12,-67,0,0,0,7181368925,9.73657344680236,0
Sat Aug 20 14:00:34 UTC 2022,-100,-12,-73,0,0,0,7183580025,5.85919639045254,0
Sat Aug 20 14:00:37 UTC 2022,-105,-15,-74,0,0,0,7184937213,3.612299664929,0
Sat Aug 20 14:00:40 UTC 2022,-103,-15,-68,0,0,0,7186226991,3.4980015157516,0
Sat Aug 20 14:00:43 UTC 2022,-96,-12,-64,0,0,0,7187822413,4.25016809930274,0
Sat Aug 20 14:00:47 UTC 2022,-97,-13,-70,0,0,0,7189834227,5.27755062007291,0
Sat Aug 20 14:00:50 UTC 2022,-100,-13,-66,0,0,0,7191672273,4.69357032774599,0
Sat Aug 20 14:00:53 UTC 2022,-103,-14,-71,0,0,0,7193628661,5.15132654148625,0
Sat Aug 20 14:00:56 UTC 2022,-97,-11,-69,0,0,0,7196018023,6.21410523999938,0
Sat Aug 20 14:00:59 UTC 2022,-94,-11,-66,0,0,0,7199676139,9.97262221028366,0
Sat Aug 20 14:01:02 UTC 2022,-95,-11,-69,0,0,0,7203615950,10.4102292120079,0
Sat Aug 20 14:01:05 UTC 2022,-99,-12,-66,0,0,0,7206859120,8.75943766261464,0
Sat Aug 20 14:01:08 UTC 2022,-99,-13,-63,0,0,0,7209745766,7.42349710965471,0
Sat Aug 20 14:01:11 UTC 2022,-98,-11,-72,0,0,0,7213325986,9.7602855952323,0
Sat Aug 20 14:01:14 UTC 2022,-100,-13,-62,0,0,0,7216560168,8.73998668121562,0
Sat Aug 20 14:01:17 UTC 2022,-101,-13,-70,0,0,0,7219331468,7.45513578799435,0
Sat Aug 20 14:01:19 UTC 2022,-105,-16,-67,0,0,0,7221988920,7.19006657302439,0
Sat Aug 20 14:01:22 UTC 2022,-107,-17,-72,0,0,0,7224150586,5.84114204870011,0
Sat Aug 20 14:01:25 UTC 2022,-107,-17,-61,0,0,0,7226057540,5.00953923868133,0
Sat Aug 20 14:01:28 UTC 2022,-106,-16,-68,0,0,0,7227762264,4.61613346449862,0
Sat Aug 20 14:01:31 UTC 2022,-105,-15,-73,0,0,0,7229874444,5.65666723974489,0
Sat Aug 20 14:01:34 UTC 2022,-105,-17,-70,0,0,0,7231682530,4.90893652349474,0
Sat Aug 20 14:01:37 UTC 2022,-105,-16,-71,0,0,0,7233970028,6.08998422667347,0
Sat Aug 20 14:01:40 UTC 2022,-106,-16,-71,0,0,0,7238573939,12.1135918252514,0
Sat Aug 20 14:01:44 UTC 2022,-105,-14,-73,0,0,0,7243061178,11.9253461561119,0
Sat Aug 20 14:01:46 UTC 2022,-108,-16,-72,0,0,0,7245911872,7.48945470974551,0
Sat Aug 20 14:01:49 UTC 2022,-107,-18,-71,0,0,0,7247107276,3.22289717945812,0
Sat Aug 20 14:01:52 UTC 2022,-105,-14,-73,0,0,0,7248416528,3.48102056548587,0
Sat Aug 20 14:01:55 UTC 2022,-106,-15,-73,0,0,0,7249680840,3.37343330480417,0
Sat Aug 20 14:01:59 UTC 2022,-106,-16,-73,0,0,0,7250874746,3.20101993704449,0
Sat Aug 20 14:02:02 UTC 2022,-105,-15,-61,0,0,0,7252204970,3.42835365063719,0
Sat Aug 20 14:02:04 UTC 2022,-105,-14,-75,0,0,0,7253529202,3.60769183171719,0
Sat Aug 20 14:02:07 UTC 2022,-105,-14,-75,0,0,0,7254450472,2.4843154078717,0
Sat Aug 20 14:02:11 UTC 2022,-105,-16,-72,0,0,0,7255815150,3.68907221874222,0
Sat Aug 20 14:02:14 UTC 2022,-105,-15,-72,0,0,0,7256843036,2.63315113178135,0
Sat Aug 20 14:02:17 UTC 2022,-106,-15,-75,0,0,0,7258203220,3.67252151262656,0
Sat Aug 20 14:02:20 UTC 2022,-105,-15,-74,0,0,0,7259271294,2.87372796072169,0
Sat Aug 20 14:02:22 UTC 2022,-107,-16,-75,0,0,0,7260228516,2.54399068861816,0
Sat Aug 20 14:02:26 UTC 2022,-108,-16,-74,0,0,0,7261677082,3.90772058280554,0
Sat Aug 20 14:02:29 UTC 2022,-110,-19,-72,0,0,0,7263455208,4.47957370318453,0
Sat Aug 20 14:02:32 UTC 2022,-106,-15,-75,0,0,0,7265038594,4.25070348972823,0
Sat Aug 20 14:02:35 UTC 2022,-99,-13,-70,0,0,0,7269412754,11.8162062335488,0
Sat Aug 20 14:02:38 UTC 2022,-96,-11,-63,0,0,0,7277012160,20.4475316223773,0
Sat Aug 20 14:02:41 UTC 2022,-87,-10,-59,0,0,0,7287467292,27.2266337355024,0
Sat Aug 20 14:02:44 UTC 2022,-79,-8,-54,0,0,0,7299174214,31.0795357525343,0
Sat Aug 20 14:02:47 UTC 2022,-66,-7,-44,0,0,0,7310418202,29.693499898866,0
Sat Aug 20 14:02:50 UTC 2022,-71,-7,-50,0,0,0,7322017268,31.1893868183893,0
Sat Aug 20 14:02:53 UTC 2022,-69,-7,-42,0,0,0,7334221700,33.0126940595345,0
Sat Aug 20 14:02:56 UTC 2022,-67,-7,-41,0,0,0,7346325592,31.0956809934331,0
Sat Aug 20 14:02:59 UTC 2022,-62,-7,-39,0,0,0,7358174772,31.5695242719909,0
Sat Aug 20 14:03:02 UTC 2022,-70,-7,-45,0,0,0,7370028446,31.3098155897472,0
Sat Aug 20 14:03:05 UTC 2022,-68,-8,-42,0,0,0,7381311526,30.5247716992279,0
Sat Aug 20 14:03:08 UTC 2022,-70,-7,-43,0,0,0,7392853668,31.3218106539565,0
Sat Aug 20 14:03:11 UTC 2022,-71,-7,-48,0,0,0,7405128546,33.0093601182752,0
Sat Aug 20 14:03:14 UTC 2022,-72,-7,-48,0,0,0,7416938830,30.8312653961128,0
Sat Aug 20 14:03:17 UTC 2022,-68,-7,-42,0,0,0,7428859189,31.1943357670215,0
Sat Aug 20 14:03:20 UTC 2022,-61,-7,-38,0,0,0,7440476623,31.385422692658,0
Sat Aug 20 14:03:23 UTC 2022,-65,-8,-45,0,0,0,7451973773,30.963616875569,0
Sat Aug 20 14:03:26 UTC 2022,0,0,0,0,0,0,7464655893,34.3514559322908,0
Sat Aug 20 14:03:29 UTC 2022,-74,-8,-46,0,0,0,7499291650,93.1846786667817,0
Sat Aug 20 14:03:32 UTC 2022,-70,-8,-44,0,0,0,7535426350,93.9664666470356,0
Sat Aug 20 14:03:35 UTC 2022,-79,-8,-54,0,0,0,7570298292,92.2495285368671,0
Sat Aug 20 14:03:38 UTC 2022,-79,-12,-49,0,0,0,7602276166,86.3837321464911,0
Sat Aug 20 14:03:41 UTC 2022,-80,-12,-48,0,0,0,7633780215,82.7322657223622,0
Sat Aug 20 14:03:44 UTC 2022,-81,-13,-53,0,0,0,7659382117,66.5050320469787,0
Sat Aug 20 14:03:47 UTC 2022,-83,-13,-53,0,0,0,7684743105,65.7035378658739,0
Sat Aug 20 14:03:50 UTC 2022,-85,-12,-54,0,0,0,7699654487,39.9371838152984,0
Sat Aug 20 14:03:53 UTC 2022,-93,-13,-64,0,0,0,7708302441,23.3028974207256,0
Sat Aug 20 14:03:56 UTC 2022,-94,-12,-63,0,0,0,7715898799,20.4585827766617,0
Sat Aug 20 14:03:59 UTC 2022,-91,-12,-60,0,0,0,7724690561,23.7334456683869,0
Sat Aug 20 14:04:02 UTC 2022,-86,-11,-58,0,0,0,7737571863,34.5864471659282,0
Sat Aug 20 14:04:05 UTC 2022,-89,-11,-61,0,0,0,7750911882,34.8090441881827,0
Sat Aug 20 14:04:08 UTC 2022,-98,-14,-66,0,0,0,7758542944,20.6666690444907,0
Sat Aug 20 14:04:11 UTC 2022,-92,-11,-66,0,0,0,7766528886,21.4827256836846,0
Sat Aug 20 14:04:14 UTC 2022,-91,-9,-65,0,0,0,7775628883,24.1079238830561,0
Sat Aug 20 14:04:17 UTC 2022,-93,-10,-66,0,0,0,7784040025,22.6160637744402,0
Sat Aug 20 14:04:20 UTC 2022,-95,-10,-66,0,0,0,7792415343,21.4196712263244,0
Sat Aug 20 14:04:23 UTC 2022,-93,-10,-65,0,0,0,7802784499,27.8620831417471,0
Sat Aug 20 14:04:26 UTC 2022,-95,-10,-64,0,0,0,7813583633,29.0212156683733,0
Sat Aug 20 14:04:29 UTC 2022,-95,-11,-68,0,0,0,7823036110,25.1976760328784,0
Sat Aug 20 14:04:32 UTC 2022,-97,-12,-67,0,0,0,7834798458,31.8684686918063,0
Sat Aug 20 14:04:35 UTC 2022,-92,-9,-66,0,0,0,7845674030,27.5324665231172,0
Sat Aug 20 14:04:38 UTC 2022,-96,-10,-69,0,0,0,7855769132,26.6543872461129,0
Sat Aug 20 14:04:41 UTC 2022,-97,-11,-69,0,0,0,7864885960,24.5739693652145,0
Sat Aug 20 14:04:44 UTC 2022,-97,-11,-69,0,0,0,7872596166,20.3678223649974,0
Sat Aug 20 14:04:47 UTC 2022,-97,-11,-68,0,0,0,7880598482,21.4831622840758,0
Sat Aug 20 14:04:50 UTC 2022,-94,-9,-66,0,0,0,7890344470,26.2146647340402,0
Sat Aug 20 14:04:53 UTC 2022,-94,-10,-67,0,0,0,7898352778,20.8064158745712,0
Sat Aug 20 14:04:56 UTC 2022,-94,-10,-68,0,0,0,7906013550,20.5341167973117,0
Sat Aug 20 14:04:59 UTC 2022,-95,-9,-69,0,0,0,7914001030,21.6087460340977,0
Sat Aug 20 14:05:02 UTC 2022,-94,-9,-68,0,0,0,7921043284,18.2518439712823,0
