Time,ecioVal_signal_info(dB),rssiumts_signal_info(dBm),Sent Bytes,RATE(MBit/s)
Sat Aug 20 13:46:25 UTC 2022,-10,-45,1733643736,12.6184258392775
Sat Aug 20 13:46:28 UTC 2022,-10,-45,1738750418,13.7573796154192
Sat Aug 20 13:46:31 UTC 2022,-11.5,-53,1743649107,13.194610063487
Sat Aug 20 13:46:34 UTC 2022,-11.5,-47,1748955023,14.2363353887329
Sat Aug 20 13:46:37 UTC 2022,-11.5,-47,1753978127,12.5139998603689
Sat Aug 20 13:46:40 UTC 2022,-11.5,-47,1759098788,13.7047366942461
Sat Aug 20 13:46:43 UTC 2022,-11.5,-56,1763925729,13.0005317146444
Sat Aug 20 13:46:46 UTC 2022,-11.5,-56,1769055115,13.7671574824201
Sat Aug 20 13:46:49 UTC 2022,-11.5,-56,1773874566,12.9278778777462
Sat Aug 20 13:46:52 UTC 2022,-11.5,-56,1779001100,13.7174348422879
Sat Aug 20 13:46:55 UTC 2022,-11.5,-56,1784133482,13.9551074319421
Sat Aug 20 13:46:58 UTC 2022,-11.5,-56,1788952782,12.7636899539765
Sat Aug 20 13:47:01 UTC 2022,-9,-56,1794387644,14.6336659239445
Sat Aug 20 13:47:04 UTC 2022,-9,-56,1799488608,13.4281150444031
Sat Aug 20 13:47:07 UTC 2022,-9,-56,1804643460,13.4661864054383
Sat Aug 20 13:47:10 UTC 2022,-12.5,-56,1809771454,13.8537710273108
Sat Aug 20 13:47:13 UTC 2022,-12.5,-56,1814599508,12.6395838775609
Sat Aug 20 13:47:16 UTC 2022,-12.5,-56,1820029869,14.6085083797802
Sat Aug 20 13:47:19 UTC 2022,-10,-56,1825160819,13.7173464176262
Sat Aug 20 13:47:22 UTC 2022,-10,-56,1830015948,12.7691281813234
Sat Aug 20 13:47:25 UTC 2022,-12,-56,1835143824,13.8385921594185
Sat Aug 20 13:47:28 UTC 2022,-12,-56,1840574336,14.3078447192461
Sat Aug 20 13:47:31 UTC 2022,-12,-56,1845637576,12.8690488658812
Sat Aug 20 13:47:34 UTC 2022,-12,-56,1851199801,14.9334396491091
Sat Aug 20 13:47:37 UTC 2022,-12,-56,1856325997,12.7394078240441
Sat Aug 20 13:47:40 UTC 2022,-12,-56,1861276927,13.3461883753915
Sat Aug 20 13:47:43 UTC 2022,-12,-56,1866104981,12.7856255668989
Sat Aug 20 13:47:46 UTC 2022,-12,-56,1870632013,11.8180369173095
Sat Aug 20 13:47:49 UTC 2022,-12,-56,1875466099,13.1204845139913
Sat Aug 20 13:47:52 UTC 2022,-12,-56,1879393855,10.2735138000751
Sat Aug 20 13:47:55 UTC 2022,-13.5,-66,1882710467,8.88105548734677
Sat Aug 20 13:47:58 UTC 2022,-13.5,-66,1886030075,8.76421001768124
Sat Aug 20 13:48:01 UTC 2022,-15.5,-66,1891163721,13.7101170415903
Sat Aug 20 13:48:04 UTC 2022,-11,-66,1894787383,9.37642321263428
Sat Aug 20 13:48:07 UTC 2022,-9,-66,1899311383,11.8813745912087
Sat Aug 20 13:48:10 UTC 2022,-9,-66,1903839913,12.1362288411173
Sat Aug 20 13:48:14 UTC 2022,-12,-60,1909045463,13.6829149415347
Sat Aug 20 13:48:17 UTC 2022,-10.5,-60,1911762835,7.19752136889491
Sat Aug 20 13:48:19 UTC 2022,-9,-54,1916423189,12.4072950898946
Sat Aug 20 13:48:22 UTC 2022,-9,-54,1921115036,12.7398552089627
Sat Aug 20 13:48:25 UTC 2022,-9,-61,1925930546,13.0454313966377
Sat Aug 20 13:48:28 UTC 2022,-11,-61,1931051303,13.785679465506
Sat Aug 20 13:48:31 UTC 2022,-11,-61,1935867843,12.7488778442043
Sat Aug 20 13:48:34 UTC 2022,-9,-61,1940969948,13.7264147695319
Sat Aug 20 13:48:37 UTC 2022,-7.5,-61,1946376066,14.5891332154906
Sat Aug 20 13:48:40 UTC 2022,-7.5,-61,1951450155,13.5229434308602
Sat Aug 20 13:48:43 UTC 2022,-9,-61,1956616379,13.5195198110625
Sat Aug 20 13:48:46 UTC 2022,-9,-61,1961404705,12.6636399225
Sat Aug 20 13:48:49 UTC 2022,-9,-61,1964198110,7.60836330489416
Sat Aug 20 13:48:52 UTC 2022,-11.5,-61,1967697570,9.48244572585971
Sat Aug 20 13:48:55 UTC 2022,-11.5,-61,1970829321,8.50234927786743
Sat Aug 20 13:48:58 UTC 2022,-11.5,-61,1974721420,10.3112265516411
Sat Aug 20 13:49:01 UTC 2022,-11.5,-55,1979232992,12.121816734798
Sat Aug 20 13:49:04 UTC 2022,-11.5,-55,1984035725,12.2611155219235
Sat Aug 20 13:49:07 UTC 2022,-11.5,-55,1988527266,12.1579365230147
Sat Aug 20 13:49:10 UTC 2022,-125,-125,1992733248,11.4064202802193
Sat Aug 20 13:49:13 UTC 2022,-8,-55,1996944980,11.2523351216552
Sat Aug 20 13:49:16 UTC 2022,-8,-55,2000541435,9.69981699659768
Sat Aug 20 13:49:19 UTC 2022,-12,-55,2005344094,12.7824246646571
Sat Aug 20 13:49:22 UTC 2022,-4.5,-55,2010443581,13.6156955663847
Sat Aug 20 13:49:25 UTC 2022,-4.5,-55,2015540385,13.808842390446
Sat Aug 20 13:49:28 UTC 2022,-5,-55,2020624101,13.6488852673115
Sat Aug 20 13:49:31 UTC 2022,-5,-55,2025719261,13.6932120523934
Sat Aug 20 13:49:34 UTC 2022,-5,-55,2030818636,13.6015138886716
Sat Aug 20 13:49:37 UTC 2022,-5,-55,2035908030,13.5215075856854
Sat Aug 20 13:49:40 UTC 2022,-8,-55,2041006020,13.6509413463979
Sat Aug 20 13:49:43 UTC 2022,-8,-55,2046093875,13.4114883864756
Sat Aug 20 13:49:46 UTC 2022,-7.5,-59,2051358763,14.0691246517934
Sat Aug 20 13:49:49 UTC 2022,-10.5,-66,2056542743,13.6773455640896
Sat Aug 20 13:49:52 UTC 2022,-10.5,-66,2061609618,13.5071536564868
Sat Aug 20 13:49:55 UTC 2022,-10,-66,2066966383,14.408733059227
Sat Aug 20 13:49:58 UTC 2022,-10,-66,2072068423,13.7374073782535
Sat Aug 20 13:50:01 UTC 2022,-10,-66,2077136443,13.5650171165404
Sat Aug 20 13:50:04 UTC 2022,-4,-66,2082384808,14.0321206652087
Sat Aug 20 13:50:07 UTC 2022,-4,-66,2088066567,15.1926904352614
Sat Aug 20 13:50:10 UTC 2022,-4,-66,2093424566,13.4598962827254
Sat Aug 20 13:50:13 UTC 2022,-4,-59,2099084973,15.1371019235632
Sat Aug 20 13:50:16 UTC 2022,-4,-45,2104163117,13.5115323673512
Sat Aug 20 13:50:19 UTC 2022,-4,-45,2109544988,14.4534366577056
Sat Aug 20 13:50:22 UTC 2022,-5.5,-53,2114913944,14.3920104194261
Sat Aug 20 13:50:25 UTC 2022,-3,-53,2120288733,14.359116189113
Sat Aug 20 13:50:28 UTC 2022,-3,-53,2125670660,14.465681847343
Sat Aug 20 13:50:31 UTC 2022,-3,-53,2131125660,14.0726940256384
Sat Aug 20 13:50:34 UTC 2022,-3,-53,2136481948,14.2170123112484
Sat Aug 20 13:50:37 UTC 2022,-3,-53,2141865223,14.3941888459496
Sat Aug 20 13:50:40 UTC 2022,-3,-53,2147261624,14.3793744389934
Sat Aug 20 13:50:43 UTC 2022,-4.5,-53,2152640573,14.3570645407777
Sat Aug 20 13:50:46 UTC 2022,-4.5,-53,2158046997,14.5891971705087
Sat Aug 20 13:50:49 UTC 2022,-6,-53,2163413464,14.2483937558713
Sat Aug 20 13:50:52 UTC 2022,-4,-53,2168784089,14.5291825299687
Sat Aug 20 13:50:55 UTC 2022,-6,-53,2174167520,14.2459846203723
Sat Aug 20 13:50:58 UTC 2022,-3.5,-53,2179549535,14.1956695141508
Sat Aug 20 13:51:02 UTC 2022,-3.5,-53,2185212350,15.1153457488933
Sat Aug 20 13:51:05 UTC 2022,-3.5,-53,2190593058,13.5488892638786
Sat Aug 20 13:51:08 UTC 2022,-3.5,-53,2196275126,15.3209542329263
Sat Aug 20 13:51:11 UTC 2022,-3.5,-53,2201644061,13.7837932663151
Sat Aug 20 13:51:14 UTC 2022,-5,-53,2206734720,13.7063825286743
Sat Aug 20 13:51:17 UTC 2022,-5,-53,2212127989,14.5020056353386
Sat Aug 20 13:51:20 UTC 2022,-5,-53,2217521249,14.2119476185224
Sat Aug 20 13:51:23 UTC 2022,-5,-53,2222972635,14.7408703984504
Sat Aug 20 13:51:26 UTC 2022,-3.5,-53,2228373318,14.4842851776318
Sat Aug 20 13:51:29 UTC 2022,-3.5,-53,2233773701,14.1699423858831
Sat Aug 20 13:51:32 UTC 2022,-3.5,-53,2239178599,14.0779227959797
Sat Aug 20 13:51:35 UTC 2022,-5,-53,2244743739,15.0603100246091
Sat Aug 20 13:51:38 UTC 2022,-5,-53,2249685640,12.9328011510767
Sat Aug 20 13:51:41 UTC 2022,-5,-59,2254852215,13.99059819115
Sat Aug 20 13:51:44 UTC 2022,-5,-59,2260200200,13.9992932287261
Sat Aug 20 13:51:47 UTC 2022,-5,-59,2265675959,14.804570525767
Sat Aug 20 13:51:50 UTC 2022,-6.5,-59,2271084927,14.4970925492117
Sat Aug 20 13:51:53 UTC 2022,-4.5,-59,2276195810,13.758918887542
Sat Aug 20 13:51:56 UTC 2022,-4.5,-59,2281613340,14.2214535005876
Sat Aug 20 13:51:59 UTC 2022,-4,-59,2287008124,14.2592445103996
Sat Aug 20 13:52:02 UTC 2022,-125,-125,2292383010,14.3189709247217
Sat Aug 20 13:52:05 UTC 2022,-5.5,-59,2298088706,14.6381653043561
Sat Aug 20 13:52:08 UTC 2022,-8,-59,2303495007,14.5067814817085
Sat Aug 20 13:52:11 UTC 2022,-4,-59,2308894195,14.1454695132783
Sat Aug 20 13:52:14 UTC 2022,-4,-51,2314303205,14.2389286206086
Sat Aug 20 13:52:17 UTC 2022,-4,-51,2319414051,13.71294905914
Sat Aug 20 13:52:20 UTC 2022,-6.5,-51,2324824389,14.294790061069
Sat Aug 20 13:52:23 UTC 2022,-3,-51,2330534669,15.2917524796791
Sat Aug 20 13:52:26 UTC 2022,-6,-51,2335937914,13.999741496506
Sat Aug 20 13:52:29 UTC 2022,-6,-51,2341460371,14.3567417056914
Sat Aug 20 13:52:32 UTC 2022,-125,-125,2346869207,14.4380583473046
Sat Aug 20 13:52:35 UTC 2022,-5.5,-51,2352883352,16.0582862325773
Sat Aug 20 13:52:38 UTC 2022,-5.5,-51,2358295259,12.944441415721
Sat Aug 20 13:52:41 UTC 2022,-3,-51,2363714503,14.3685043055053
Sat Aug 20 13:52:44 UTC 2022,-6,-51,2369417189,14.7861917440252
Sat Aug 20 13:52:47 UTC 2022,-6,-51,2374548221,13.7574645711304
Sat Aug 20 13:52:50 UTC 2022,-6,-51,2380264460,15.436469641854
Sat Aug 20 13:52:54 UTC 2022,-6,-51,2385383718,13.4445314034927
Sat Aug 20 13:52:57 UTC 2022,-6,-51,2391399356,15.8438445329995
Sat Aug 20 13:53:00 UTC 2022,-3,-51,2396806770,13.3284034833249
Sat Aug 20 13:53:03 UTC 2022,-3,-51,2402227202,14.3296485068621
Sat Aug 20 13:53:06 UTC 2022,-6,-51,2407714916,14.5575486383634
Sat Aug 20 13:53:09 UTC 2022,-6,-51,2412889908,13.896085844547
Sat Aug 20 13:53:12 UTC 2022,-4.5,-51,2418554682,15.1035986798645
Sat Aug 20 13:53:15 UTC 2022,-4.5,-51,2424274794,14.859971130427
Sat Aug 20 13:53:18 UTC 2022,-4.5,-51,2429693657,14.0374567860683
Sat Aug 20 13:53:21 UTC 2022,-4.5,-45,2435115662,14.6717951655679
Sat Aug 20 13:53:24 UTC 2022,-7,-45,2440540550,14.3411591731293
Sat Aug 20 13:53:27 UTC 2022,-4,-45,2445961002,14.1338575744569
Sat Aug 20 13:53:30 UTC 2022,-4,-45,2451678176,15.0765308747992
Sat Aug 20 13:53:33 UTC 2022,-4,-45,2456930568,13.8310749369999
Sat Aug 20 13:53:36 UTC 2022,-6.5,-45,2462358023,14.3424634777504
Sat Aug 20 13:53:40 UTC 2022,-5,-51,2468691813,16.6576686675114
Sat Aug 20 13:53:43 UTC 2022,-5,-51,2474110493,12.2851188793411
Sat Aug 20 13:53:46 UTC 2022,-7.5,-51,2479537915,14.7300725552877
Sat Aug 20 13:53:49 UTC 2022,-7.5,-51,2484960967,14.3972196562022
Sat Aug 20 13:53:52 UTC 2022,-5.5,-51,2490082713,13.4431775593068
Sat Aug 20 13:53:55 UTC 2022,-5.5,-57,2495174415,13.4865750438296
Sat Aug 20 13:53:58 UTC 2022,-5.5,-57,2499733121,11.9806456520757
Sat Aug 20 13:54:01 UTC 2022,-9,-57,2501539793,4.90470943826108
Sat Aug 20 13:54:04 UTC 2022,-4,-57,2505761325,11.3834906357333
Sat Aug 20 13:54:07 UTC 2022,-4,-57,2510283911,11.8406723519329
Sat Aug 20 13:54:10 UTC 2022,-4,-57,2513298055,8.14230083138102
Sat Aug 20 13:54:13 UTC 2022,-5.5,-57,2517219987,10.3834167433355
Sat Aug 20 13:54:16 UTC 2022,-5.5,-57,2521447467,11.2028389015832
Sat Aug 20 13:54:19 UTC 2022,-4,-50,2522654855,3.25549548667614
Sat Aug 20 13:54:22 UTC 2022,-6,-50,2524158931,4.05972936986021
Sat Aug 20 13:54:25 UTC 2022,-6,-50,2528080735,10.5881122234348
Sat Aug 20 13:54:28 UTC 2022,-6,-63,2532606193,12.169424113375
Sat Aug 20 13:54:31 UTC 2022,-6,-63,2536528033,10.369639336987
Sat Aug 20 13:54:34 UTC 2022,-6,-63,2537431327,2.40568222320105
Sat Aug 20 13:54:37 UTC 2022,-6,-63,2538941311,4.07924054788042
Sat Aug 20 13:54:40 UTC 2022,-4,-54,2541660181,7.32134400432101
Sat Aug 20 13:54:43 UTC 2022,-4,-54,2544371645,7.05372722856361
Sat Aug 20 13:54:46 UTC 2022,-4,-61,2547083065,7.1989894635789
Sat Aug 20 13:54:49 UTC 2022,-5.5,-54,2549285125,5.92130448037715
Sat Aug 20 13:54:52 UTC 2022,-5.5,-54,2551094709,4.87306771637151
Sat Aug 20 13:54:55 UTC 2022,-4,-54,2553978399,7.8142346635581
Sat Aug 20 13:54:58 UTC 2022,-4,-62,2556697269,7.33949093966568
Sat Aug 20 13:55:01 UTC 2022,-4,-62,2560338907,9.28920372915167
Sat Aug 20 13:55:04 UTC 2022,-6,-70,2563656977,8.84732806296941
Sat Aug 20 13:55:07 UTC 2022,-6,-70,2568783133,13.888766669904
Sat Aug 20 13:55:10 UTC 2022,-6,-70,2573909368,13.9094338260616
Sat Aug 20 13:55:13 UTC 2022,-6,-70,2579040173,13.5336704731486
Sat Aug 20 13:55:16 UTC 2022,-4,-50,2584162119,13.7924227107827
Sat Aug 20 13:55:19 UTC 2022,-4,-50,2589281443,13.6057390055248
Sat Aug 20 13:55:21 UTC 2022,-4,-65,2594410962,13.9262316085762
Sat Aug 20 13:55:24 UTC 2022,-6.5,-73,2599831388,14.6715290003697
Sat Aug 20 13:55:27 UTC 2022,-6.5,-73,2604954873,13.7700139148739
Sat Aug 20 13:55:30 UTC 2022,-6.5,-73,2610082815,13.836896233312
Sat Aug 20 13:55:33 UTC 2022,-125,-125,2615204972,13.7858331750292
Sat Aug 20 13:55:36 UTC 2022,-6.5,-73,2620034524,12.7751329111447
Sat Aug 20 13:55:39 UTC 2022,-10.5,-73,2625165504,13.8775250742212
Sat Aug 20 13:55:42 UTC 2022,-6,-73,2630292110,13.7685947801702
Sat Aug 20 13:55:45 UTC 2022,-6,-73,2635715446,14.6482212110861
Sat Aug 20 13:55:48 UTC 2022,-6,-73,2641135875,14.299872847126
Sat Aug 20 13:55:51 UTC 2022,-9,-73,2646250997,13.4176787764219
Sat Aug 20 13:55:54 UTC 2022,-9,-73,2651677165,14.639508362767
Sat Aug 20 13:55:57 UTC 2022,-7.5,-73,2656803698,13.8225182641398
Sat Aug 20 13:56:00 UTC 2022,-4.5,-73,2662531135,15.4277830117971
Sat Aug 20 13:56:03 UTC 2022,-4.5,-73,2667957474,14.2180573422172
Sat Aug 20 13:56:06 UTC 2022,-4.5,-73,2673078052,13.1916105612909
Sat Aug 20 13:56:09 UTC 2022,-4.5,-66,2678501312,14.6251231737763
Sat Aug 20 13:56:12 UTC 2022,-4.5,-66,2683618729,13.8202163527445
Sat Aug 20 13:56:15 UTC 2022,-8.5,-66,2689048129,14.5770032571448
Sat Aug 20 13:56:19 UTC 2022,-5.5,-66,2694476237,14.3244000651978
Sat Aug 20 13:56:21 UTC 2022,-5.5,-66,2699599833,13.0275675667699
Sat Aug 20 13:56:24 UTC 2022,-3.5,-66,2704716314,13.7806406424717
Sat Aug 20 13:56:27 UTC 2022,-5,-66,2709945916,14.0264771803223
Sat Aug 20 13:56:31 UTC 2022,-8,-66,2715677685,15.482229517949
Sat Aug 20 13:56:34 UTC 2022,-4.5,-66,2720801140,13.2339115384078
Sat Aug 20 13:56:37 UTC 2022,-4.5,-66,2726673386,15.7140764279108
Sat Aug 20 13:56:40 UTC 2022,-4.5,-66,2731802917,13.3361726205599
Sat Aug 20 13:56:43 UTC 2022,-4.5,-54,2737230585,14.6311648870104
Sat Aug 20 13:56:46 UTC 2022,-4.5,-54,2742658369,14.6146599170162
Sat Aug 20 13:56:49 UTC 2022,-4.5,-54,2748084372,14.4033535979106
Sat Aug 20 13:56:52 UTC 2022,-4.5,-54,2753504805,14.5515462801317
Sat Aug 20 13:56:55 UTC 2022,-4.5,-54,2758868193,14.1753837827689
Sat Aug 20 13:56:58 UTC 2022,-6,-54,2764551430,15.0150597602626
Sat Aug 20 13:57:01 UTC 2022,-7.5,-60,2769680208,12.953745715365
Sat Aug 20 13:57:04 UTC 2022,-125,-125,2774772276,13.5089560655738
Sat Aug 20 13:57:07 UTC 2022,-6,-60,2780417077,15.1997050496249
Sat Aug 20 13:57:10 UTC 2022,-6,-67,2785780722,13.8482641074128
Sat Aug 20 13:57:13 UTC 2022,-6,-67,2791442627,15.253645750697
Sat Aug 20 13:57:16 UTC 2022,-6,-67,2797127759,14.2147249516567
Sat Aug 20 13:57:19 UTC 2022,-6,-67,2802263666,13.4830353556458
Sat Aug 20 13:57:22 UTC 2022,-6,-67,2807956914,14.9193701281729
Sat Aug 20 13:57:25 UTC 2022,-4.5,-77,2813060757,13.39466156066
Sat Aug 20 13:57:28 UTC 2022,-4.5,-77,2818454170,14.5052576749348
Sat Aug 20 13:57:31 UTC 2022,-4.5,-77,2823553573,13.7300930570615
Sat Aug 20 13:57:34 UTC 2022,-8,-77,2828360392,12.11238713099
Sat Aug 20 13:57:37 UTC 2022,-8,-77,2833756652,14.5713660100959
Sat Aug 20 13:57:40 UTC 2022,-8,-77,2839242682,14.2402895789367
Sat Aug 20 13:57:43 UTC 2022,-5.5,-77,2844853076,14.5294495278247
Sat Aug 20 13:57:46 UTC 2022,-7,-77,2850243644,14.4710843625482
Sat Aug 20 13:57:49 UTC 2022,-7,-77,2855037554,12.6300286219761
Sat Aug 20 13:57:53 UTC 2022,-5.5,-77,2860132656,13.803960633833
Sat Aug 20 13:57:55 UTC 2022,-9,-77,2865220672,12.9866109148465
Sat Aug 20 13:57:58 UTC 2022,-9,-77,2870315790,13.8749226497348
Sat Aug 20 13:58:01 UTC 2022,-6.5,-77,2876011793,15.4132037162429
Sat Aug 20 13:58:04 UTC 2022,-125,-125,2880505861,11.9146675408409
Sat Aug 20 13:58:08 UTC 2022,-11,-77,2884710326,11.3015044666753
Sat Aug 20 13:58:11 UTC 2022,-5.5,-77,2889809741,13.197335229206
Sat Aug 20 13:58:13 UTC 2022,-5.5,-77,2894935988,13.6002248457756
Sat Aug 20 13:58:16 UTC 2022,-5.5,-77,2900186701,14.1508345176067
Sat Aug 20 13:58:19 UTC 2022,-7.5,-71,2905524038,14.290414020022
Sat Aug 20 13:58:22 UTC 2022,-5,-71,2910935976,14.5852605176522
Sat Aug 20 13:58:25 UTC 2022,-5,-71,2916354819,14.5708961958864
Sat Aug 20 13:58:28 UTC 2022,-5,-63,2921773697,14.5183561976925
Sat Aug 20 13:58:32 UTC 2022,-5,-63,2927520221,15.5263508265706
Sat Aug 20 13:58:34 UTC 2022,-125,-125,2932653867,13.0460488006853
Sat Aug 20 13:58:38 UTC 2022,-5,-51,2938442139,15.5912447538584
Sat Aug 20 13:58:41 UTC 2022,-5,-51,2943625335,13.665942843351
Sat Aug 20 13:58:44 UTC 2022,-5,-45,2949054087,14.2362623257011
Sat Aug 20 13:58:47 UTC 2022,-5,-45,2954485835,14.5648959466271
Sat Aug 20 13:58:49 UTC 2022,-3,-54,2959618072,13.886340867106
Sat Aug 20 13:58:53 UTC 2022,-3,-54,2965351759,15.4061715659239
Sat Aug 20 13:58:56 UTC 2022,-3,-43,2970773697,14.0517998650124
Sat Aug 20 13:58:59 UTC 2022,-3,-43,2976214933,14.3949493675968
Sat Aug 20 13:59:02 UTC 2022,-3,-57,2981347187,13.7815732116221
Sat Aug 20 13:59:05 UTC 2022,-3,-51,2986881051,14.998037035557
Sat Aug 20 13:59:08 UTC 2022,-4.5,-58,2992212628,14.1606881860673
Sat Aug 20 13:59:10 UTC 2022,-4.5,-58,2997640002,14.6557240111922
Sat Aug 20 13:59:13 UTC 2022,-7.5,-70,3003085527,14.8174399794438
Sat Aug 20 13:59:16 UTC 2022,-7.5,-70,3008451813,14.107041891143
Sat Aug 20 13:59:19 UTC 2022,-6,-70,3013800999,14.3309556971743
Sat Aug 20 13:59:22 UTC 2022,-6,-70,3019167565,14.4624391834954
Sat Aug 20 13:59:25 UTC 2022,-6,-70,3024259639,13.3761570697796
Sat Aug 20 13:59:28 UTC 2022,-6,-70,3029981863,15.4855415200892
Sat Aug 20 13:59:32 UTC 2022,-6,-70,3035403891,14.3791822621086
Sat Aug 20 13:59:35 UTC 2022,-6,-70,3040502012,13.2689820977811
Sat Aug 20 13:59:37 UTC 2022,-5.5,-79,3045925197,14.6094502772931
Sat Aug 20 13:59:40 UTC 2022,-10.5,-79,3051344123,14.5460877941649
Sat Aug 20 13:59:43 UTC 2022,-10.5,-79,3056768545,14.590371617156
Sat Aug 20 13:59:47 UTC 2022,-10.5,-79,3062492703,15.1833810794135
Sat Aug 20 13:59:50 UTC 2022,-10.5,-79,3067310611,12.2318651267182
Sat Aug 20 13:59:53 UTC 2022,-10.5,-79,3072200198,13.2275126442405
Sat Aug 20 13:59:56 UTC 2022,-10.5,-79,3076524964,11.5557578701932
Sat Aug 20 13:59:59 UTC 2022,-7,-79,3081556746,13.6699705575055
Sat Aug 20 14:00:02 UTC 2022,-7,-79,3086988494,14.1073612132404
Sat Aug 20 14:00:05 UTC 2022,-7.5,-79,3092116188,13.6494132394815
Sat Aug 20 14:00:08 UTC 2022,-7.5,-79,3097541984,14.7134896993154
Sat Aug 20 14:00:11 UTC 2022,-7.5,-79,3102678626,13.628319314628
Sat Aug 20 14:00:14 UTC 2022,-9.5,-79,3107810774,13.8967579873703
Sat Aug 20 14:00:17 UTC 2022,-7,-79,3112931175,13.4345184962919
Sat Aug 20 14:00:20 UTC 2022,-7,-79,3118054651,13.7463882686392
Sat Aug 20 14:00:22 UTC 2022,-4.5,-73,3123488016,14.6527510884928
Sat Aug 20 14:00:25 UTC 2022,-6,-73,3128615868,13.7884932537023
Sat Aug 20 14:00:28 UTC 2022,-6,-73,3133743617,13.8974608179924
Sat Aug 20 14:00:31 UTC 2022,-8,-73,3138863083,13.9811223697163
Sat Aug 20 14:00:34 UTC 2022,-5.5,-73,3144276337,14.344587896252
Sat Aug 20 14:00:37 UTC 2022,-5.5,-73,3149405964,13.6530457779694
Sat Aug 20 14:00:40 UTC 2022,-5.5,-73,3153925676,12.2578919990578
Sat Aug 20 14:00:43 UTC 2022,-5.5,-73,3159053330,13.6599542033782
Sat Aug 20 14:00:47 UTC 2022,-5.5,-73,3164183980,13.4591294666789
Sat Aug 20 14:00:50 UTC 2022,-10.5,-73,3169317749,13.1094139362683
Sat Aug 20 14:00:53 UTC 2022,-10.5,-73,3174449937,13.5134626977354
Sat Aug 20 14:00:56 UTC 2022,-10.5,-73,3179276493,12.5526089938446
Sat Aug 20 14:00:59 UTC 2022,-9,-73,3184407143,13.9869906102463
Sat Aug 20 14:01:02 UTC 2022,-9,-73,3189537833,13.5569089267878
Sat Aug 20 14:01:05 UTC 2022,-9,-73,3195275173,15.4959105070735
Sat Aug 20 14:01:08 UTC 2022,-8,-80,3200706921,13.9686562115246
Sat Aug 20 14:01:11 UTC 2022,-10.5,-80,3205833077,13.9747687476506
Sat Aug 20 14:01:14 UTC 2022,-10.5,-80,3210962229,13.8609144958232
Sat Aug 20 14:01:17 UTC 2022,-8.5,-80,3216388061,14.5961513812453
Sat Aug 20 14:01:19 UTC 2022,-5.5,-80,3221512759,13.8655071800525
Sat Aug 20 14:01:22 UTC 2022,-5.5,-80,3226946121,14.681749744877
Sat Aug 20 14:01:25 UTC 2022,-12,-80,3232376371,14.26518439923
Sat Aug 20 14:01:28 UTC 2022,-10,-80,3237505523,13.8889639564528
Sat Aug 20 14:01:31 UTC 2022,-10,-80,3242636173,13.7404860256215
Sat Aug 20 14:01:34 UTC 2022,-11.5,-80,3248067921,14.7471448502004
Sat Aug 20 14:01:37 UTC 2022,-11.5,-80,3253195575,13.651304604349
Sat Aug 20 14:01:40 UTC 2022,-11.5,-80,3258318775,13.4799203631712
Sat Aug 20 14:01:44 UTC 2022,-11.5,-80,3264051621,15.2356879162625
Sat Aug 20 14:01:46 UTC 2022,-11.5,-80,3269185307,13.4874205337559
Sat Aug 20 14:01:49 UTC 2022,-11.5,-80,3274623047,14.6605473200914
Sat Aug 20 14:01:52 UTC 2022,-11.5,-80,3279749243,13.6294568950144
Sat Aug 20 14:01:55 UTC 2022,-11.5,-80,3284876897,13.6815902871382
Sat Aug 20 14:01:59 UTC 2022,-11.5,-80,3290614237,15.3825675770143
Sat Aug 20 14:02:02 UTC 2022,-11.5,-80,3295740433,13.2116190735408
Sat Aug 20 14:02:04 UTC 2022,-11.5,-80,3301169225,14.7900130449133
Sat Aug 20 14:02:07 UTC 2022,-8.5,-80,3306299875,13.8354150763586
Sat Aug 20 14:02:11 UTC 2022,-8.5,-80,3312029725,15.4892439480669
Sat Aug 20 14:02:14 UTC 2022,-8.5,-80,3317458477,13.9069162075953
Sat Aug 20 14:02:17 UTC 2022,-8.5,-80,3322583215,13.8368857092679
Sat Aug 20 14:02:20 UTC 2022,-6.5,-80,3328016461,14.6185291914973
Sat Aug 20 14:02:22 UTC 2022,-6.5,-80,3332539043,12.0195800937631
Sat Aug 20 14:02:26 UTC 2022,-8.5,-80,3338269162,15.4578417263867
Sat Aug 20 14:02:29 UTC 2022,-8.5,-80,3343394222,12.9113932326747
Sat Aug 20 14:02:32 UTC 2022,-8.5,-80,3347912540,12.129720794741
Sat Aug 20 14:02:35 UTC 2022,-11,-80,3353032984,13.8321923092291
Sat Aug 20 14:02:38 UTC 2022,-11,-80,3358456060,14.5917349330402
Sat Aug 20 14:02:41 UTC 2022,-11,-80,3363880640,14.1263690242201
Sat Aug 20 14:02:44 UTC 2022,-12.5,-73,3369308318,14.4093991959837
Sat Aug 20 14:02:47 UTC 2022,-5.5,-73,3374734144,14.3287029283796
Sat Aug 20 14:02:50 UTC 2022,-5.5,-73,3380157248,14.5824921086193
Sat Aug 20 14:02:53 UTC 2022,-7,-67,3385882948,15.4878803353304
Sat Aug 20 14:02:56 UTC 2022,-5,-43,3391079662,13.3506942029975
Sat Aug 20 14:02:59 UTC 2022,-5,-43,3396438084,14.2763324878658
Sat Aug 20 14:03:02 UTC 2022,-5,-40,3401862558,14.3279864632163
Sat Aug 20 14:03:05 UTC 2022,-5,-48,3407294346,14.694931580615
Sat Aug 20 14:03:08 UTC 2022,-5,-48,3412714490,14.708597770256
