Time,rsrp(dBm),rsrq(dB),rssi(dBm),nr_rsrp(dBm),nr_rsrq(dB),nr_rssi(dBm),Sent Bytes,RATE(MBit/s)
Mon Jun 27 10:53:21 UTC 2022,-107,-12,-73,0,0,0,1051232,0.0
Mon Jun 27 10:53:24 UTC 2022,-106,-9,-76,0,0,0,1051232,0.0
Mon Jun 27 10:53:27 UTC 2022,-106,-13,-73,0,0,0,1051232,0.0
Mon Jun 27 10:53:30 UTC 2022,-106,-9,-76,0,0,0,1051232,0.0
Mon Jun 27 10:53:33 UTC 2022,-107,-13,-73,0,0,0,1051232,0.0
Mon Jun 27 10:53:36 UTC 2022,-106,-10,-77,0,0,0,1051232,0.0
Mon Jun 27 10:53:39 UTC 2022,-107,-13,-72,0,0,0,1051232,0.0
Mon Jun 27 10:53:42 UTC 2022,-106,-9,-77,0,0,0,1051232,0.0
Mon Jun 27 10:53:45 UTC 2022,-107,-10,-77,0,0,0,1051232,0.0
Mon Jun 27 10:53:48 UTC 2022,-106,-13,-74,0,0,0,1051232,0.0
Mon Jun 27 10:53:51 UTC 2022,-107,-13,-74,0,0,0,1051232,0.0
Mon Jun 27 10:53:54 UTC 2022,-106,-10,-76,0,0,0,1051447,0.0005659465595985966
Mon Jun 27 10:53:57 UTC 2022,-105,-11,-74,0,0,0,1051447,0.0
Mon Jun 27 10:54:00 UTC 2022,-106,-11,-76,0,0,0,1051447,0.0
Mon Jun 27 10:54:03 UTC 2022,-107,-9,-77,0,0,0,1051447,0.0
Mon Jun 27 10:54:06 UTC 2022,-107,-10,-77,0,0,0,1051447,0.0
Mon Jun 27 10:54:09 UTC 2022,-109,-12,-75,0,0,0,1051523,0.000198236576750099
Mon Jun 27 10:54:12 UTC 2022,-108,-12,-75,0,0,0,1051523,0.0
Mon Jun 27 10:54:15 UTC 2022,-106,-13,-75,0,0,0,1051523,0.0
Mon Jun 27 10:54:19 UTC 2022,-106,-11,-76,0,0,0,1051523,0.0
Mon Jun 27 10:54:22 UTC 2022,-106,-10,-76,0,0,0,1051523,0.0
Mon Jun 27 10:54:25 UTC 2022,-107,-10,-77,0,0,0,1051523,0.0
Mon Jun 27 10:54:28 UTC 2022,-106,-10,-75,0,0,0,1051523,0.0
Mon Jun 27 10:54:31 UTC 2022,-107,-10,-76,0,0,0,1051523,0.0
Mon Jun 27 10:54:34 UTC 2022,-107,-12,-74,0,0,0,1051523,0.0
Mon Jun 27 10:54:37 UTC 2022,-107,-10,-77,0,0,0,1051523,0.0
Mon Jun 27 10:54:40 UTC 2022,-107,-14,-77,0,0,0,1051599,0.00019864839585719736
Mon Jun 27 10:54:43 UTC 2022,-106,-12,-72,0,0,0,1051599,0.0
Mon Jun 27 10:54:46 UTC 2022,-106,-13,-72,0,0,0,1051599,0.0
Mon Jun 27 10:54:49 UTC 2022,-106,-11,-75,0,0,0,1051599,0.0
Mon Jun 27 10:54:52 UTC 2022,-107,-9,-77,0,0,0,1051599,0.0
Mon Jun 27 10:54:55 UTC 2022,-107,-12,-75,0,0,0,1051599,0.0
Mon Jun 27 10:54:58 UTC 2022,-106,-11,-75,0,0,0,1051599,0.0
Mon Jun 27 10:55:01 UTC 2022,-107,-11,-74,0,0,0,1051599,0.0
Mon Jun 27 10:55:04 UTC 2022,-107,-9,-77,0,0,0,1051599,0.0
Mon Jun 27 10:55:07 UTC 2022,-107,-10,-77,0,0,0,1051599,0.0
Mon Jun 27 10:55:10 UTC 2022,-107,-9,-77,0,0,0,1051599,0.0
Mon Jun 27 10:55:13 UTC 2022,-107,-9,-77,0,0,0,1051675,0.0002020520029215537
Mon Jun 27 10:55:16 UTC 2022,-106,-11,-76,0,0,0,1051675,0.0
Mon Jun 27 10:55:19 UTC 2022,-107,-11,-77,0,0,0,1051675,0.0
Mon Jun 27 10:55:23 UTC 2022,-107,-9,-77,0,0,0,1051675,0.0
Mon Jun 27 10:55:26 UTC 2022,-107,-9,-77,0,0,0,1051675,0.0
Mon Jun 27 10:55:29 UTC 2022,-107,-10,-76,0,0,0,1051675,0.0
Mon Jun 27 10:55:32 UTC 2022,-107,-12,-74,0,0,0,1051675,0.0
Mon Jun 27 10:55:35 UTC 2022,-107,-12,-74,0,0,0,1051675,0.0
Mon Jun 27 10:55:38 UTC 2022,-107,-11,-76,0,0,0,1051675,0.0
Mon Jun 27 10:55:41 UTC 2022,-106,-9,-76,0,0,0,1051675,0.0
Mon Jun 27 10:55:44 UTC 2022,-107,-10,-77,0,0,0,1051751,0.0002035096361410847
Mon Jun 27 10:55:47 UTC 2022,-108,-11,-77,0,0,0,1051751,0.0
Mon Jun 27 10:55:50 UTC 2022,-108,-10,-77,0,0,0,1051880,0.00034247288611713445
Mon Jun 27 10:55:53 UTC 2022,-108,-11,-76,0,0,0,1051880,0.0
Mon Jun 27 10:55:56 UTC 2022,-107,-11,-76,0,0,0,1051880,0.0
Mon Jun 27 10:55:59 UTC 2022,-107,-12,-75,0,0,0,1051880,0.0
Mon Jun 27 10:56:02 UTC 2022,-107,-9,-77,0,0,0,1051880,0.0
Mon Jun 27 10:56:05 UTC 2022,-107,-13,-74,0,0,0,1051880,0.0
Mon Jun 27 10:56:08 UTC 2022,-106,-10,-76,0,0,0,1051880,0.0
Mon Jun 27 10:56:11 UTC 2022,-106,-13,-73,0,0,0,1051880,0.0
Mon Jun 27 10:56:14 UTC 2022,-107,-9,-77,0,0,0,1051880,0.0
Mon Jun 27 10:56:17 UTC 2022,-108,-13,-76,0,0,0,1051956,0.0002002613431608363
Mon Jun 27 10:56:20 UTC 2022,-107,-12,-76,0,0,0,1051956,0.0
Mon Jun 27 10:56:23 UTC 2022,-106,-13,-73,0,0,0,1051956,0.0
Mon Jun 27 10:56:26 UTC 2022,-106,-10,-76,0,0,0,1051956,0.0
Mon Jun 27 10:56:29 UTC 2022,-107,-11,-76,0,0,0,1051956,0.0
Mon Jun 27 10:56:32 UTC 2022,-107,-9,-77,0,0,0,1051956,0.0
Mon Jun 27 10:56:35 UTC 2022,-106,-10,-76,0,0,0,1051956,0.0
Mon Jun 27 10:56:38 UTC 2022,-107,-9,-76,0,0,0,1051956,0.0
Mon Jun 27 10:56:41 UTC 2022,-107,-12,-73,0,0,0,1051956,0.0
Mon Jun 27 10:56:44 UTC 2022,-107,-11,-76,0,0,0,1051956,0.0
Mon Jun 27 10:56:47 UTC 2022,-107,-10,-77,0,0,0,1051956,0.0
Mon Jun 27 10:56:50 UTC 2022,-107,-13,-75,0,0,0,1052032,0.00019927954218014357
Mon Jun 27 10:56:53 UTC 2022,-106,-14,-70,0,0,0,1052032,0.0
Mon Jun 27 10:56:56 UTC 2022,-105,-12,-75,0,0,0,1052032,0.0
Mon Jun 27 10:56:59 UTC 2022,-107,-9,-78,0,0,0,1052032,0.0
Mon Jun 27 10:57:02 UTC 2022,-107,-11,-76,0,0,0,1052032,0.0
Mon Jun 27 10:57:06 UTC 2022,-107,-9,-77,0,0,0,1052032,0.0
Mon Jun 27 10:57:09 UTC 2022,-106,-11,-75,0,0,0,1052032,0.0
Mon Jun 27 10:57:12 UTC 2022,-107,-11,-76,0,0,0,1052032,0.0
Mon Jun 27 10:57:15 UTC 2022,-106,-9,-77,0,0,0,1052032,0.0
Mon Jun 27 10:57:18 UTC 2022,-107,-13,-72,0,0,0,1052032,0.0
Mon Jun 27 10:57:21 UTC 2022,-107,-10,-77,0,0,0,1052108,0.00020375772776402861
Mon Jun 27 10:57:24 UTC 2022,-107,-12,-74,0,0,0,1052108,0.0
Mon Jun 27 10:57:27 UTC 2022,-107,-10,-76,0,0,0,1052108,0.0
Mon Jun 27 10:57:30 UTC 2022,-107,-13,-72,0,0,0,1052108,0.0
Mon Jun 27 10:57:33 UTC 2022,-107,-11,-76,0,0,0,1052108,0.0
Mon Jun 27 10:57:36 UTC 2022,-107,-13,-73,0,0,0,1052108,0.0
Mon Jun 27 10:57:39 UTC 2022,-107,-13,-73,0,0,0,1052108,0.0
Mon Jun 27 10:57:42 UTC 2022,-107,-13,-73,0,0,0,1052108,0.0
Mon Jun 27 10:57:45 UTC 2022,-107,-13,-73,0,0,0,1052108,0.0
Mon Jun 27 10:57:48 UTC 2022,-107,-11,-77,0,0,0,1052108,0.0
Mon Jun 27 10:57:51 UTC 2022,-107,-10,-77,0,0,0,1052108,0.0
Mon Jun 27 10:57:54 UTC 2022,-108,-10,-73,0,0,0,1052184,0.00020257213151970914
Mon Jun 27 10:57:57 UTC 2022,-107,-12,-75,0,0,0,1052184,0.0
Mon Jun 27 10:58:00 UTC 2022,-105,-12,-75,0,0,0,1052184,0.0
Mon Jun 27 10:58:03 UTC 2022,-105,-11,-75,0,0,0,1052184,0.0
Mon Jun 27 10:58:06 UTC 2022,-106,-12,-73,0,0,0,1052184,0.0
Mon Jun 27 10:58:09 UTC 2022,-106,-13,-73,0,0,0,1052184,0.0
Mon Jun 27 10:58:12 UTC 2022,-106,-9,-77,0,0,0,1052184,0.0
Mon Jun 27 10:58:15 UTC 2022,-106,-10,-75,0,0,0,1052184,0.0
Mon Jun 27 10:58:18 UTC 2022,-106,-14,-72,0,0,0,1052184,0.0
Mon Jun 27 10:58:21 UTC 2022,-107,-10,-77,0,0,0,1052184,0.0
Mon Jun 27 10:58:24 UTC 2022,-106,-10,-76,0,0,0,1052184,0.0
Mon Jun 27 10:58:28 UTC 2022,-106,-9,-76,0,0,0,1052184,0.0
Mon Jun 27 10:58:31 UTC 2022,-107,-11,-76,0,0,0,1052184,0.0
Mon Jun 27 10:58:34 UTC 2022,-107,-13,-73,0,0,0,1052184,0.0
Mon Jun 27 10:58:37 UTC 2022,-107,-13,-74,0,0,0,1052184,0.0
Mon Jun 27 10:58:40 UTC 2022,-107,-11,-75,0,0,0,1052244,0.00015422547793402148
Mon Jun 27 10:58:43 UTC 2022,-106,-11,-75,0,0,0,1054967,0.006869416710416852
Mon Jun 27 10:58:46 UTC 2022,-105,-10,-75,0,0,0,1054967,0.0
Mon Jun 27 10:58:49 UTC 2022,-106,-12,-72,0,0,0,1055108,0.000375124980344879
Mon Jun 27 10:58:52 UTC 2022,-106,-11,-73,0,0,0,1055108,0.0
Mon Jun 27 10:58:55 UTC 2022,-107,-11,-76,0,0,0,1055247,0.0003698809655197282
Mon Jun 27 10:58:58 UTC 2022,-106,-11,-75,0,0,0,1055323,0.00020375206969876724
Mon Jun 27 10:59:01 UTC 2022,-106,-11,-75,0,0,0,1055323,0.0
Mon Jun 27 10:59:04 UTC 2022,-106,-12,-74,0,0,0,1055323,0.0
Mon Jun 27 10:59:07 UTC 2022,-107,-9,-77,0,0,0,1055323,0.0
Mon Jun 27 10:59:10 UTC 2022,-106,-10,-76,0,0,0,1055323,0.0
Mon Jun 27 10:59:13 UTC 2022,-107,-9,-77,0,0,0,1055323,0.0
Mon Jun 27 10:59:16 UTC 2022,-106,-10,-77,0,0,0,1055323,0.0
Mon Jun 27 10:59:19 UTC 2022,-107,-11,-74,0,0,0,1055323,0.0
Mon Jun 27 10:59:22 UTC 2022,-106,-14,-71,0,0,0,1055323,0.0
Mon Jun 27 10:59:25 UTC 2022,-107,-12,-74,0,0,0,1055323,0.0
Mon Jun 27 10:59:29 UTC 2022,-106,-13,-73,0,0,0,1055323,0.0
Mon Jun 27 10:59:32 UTC 2022,-106,-12,-73,0,0,0,1055323,0.0
Mon Jun 27 10:59:35 UTC 2022,-106,-12,-73,0,0,0,1055323,0.0
Mon Jun 27 10:59:38 UTC 2022,-106,-12,-74,0,0,0,1055323,0.0
Mon Jun 27 10:59:41 UTC 2022,-107,-13,-74,0,0,0,1055323,0.0
Mon Jun 27 10:59:44 UTC 2022,-107,-13,-73,0,0,0,1055323,0.0
Mon Jun 27 10:59:47 UTC 2022,-106,-8,-77,0,0,0,1055323,0.0
Mon Jun 27 10:59:50 UTC 2022,-106,-9,-76,0,0,0,1055323,0.0
Mon Jun 27 10:59:53 UTC 2022,-107,-11,-76,0,0,0,1055323,0.0
Mon Jun 27 10:59:56 UTC 2022,-106,-10,-76,0,0,0,1055323,0.0
Mon Jun 27 10:59:59 UTC 2022,-106,-10,-76,0,0,0,1055323,0.0
Mon Jun 27 11:00:02 UTC 2022,-107,-10,-76,0,0,0,1055399,0.00020137979960360824
Mon Jun 27 11:00:05 UTC 2022,-107,-10,-76,0,0,0,1055399,0.0
Mon Jun 27 11:00:08 UTC 2022,-106,-11,-74,0,0,0,1055399,0.0
Mon Jun 27 11:00:11 UTC 2022,-106,-11,-74,0,0,0,1055399,0.0
Mon Jun 27 11:00:14 UTC 2022,-106,-10,-76,0,0,0,1055399,0.0
Mon Jun 27 11:00:17 UTC 2022,-106,-10,-77,0,0,0,1055399,0.0
Mon Jun 27 11:00:20 UTC 2022,-106,-10,-77,0,0,0,1055399,0.0
Mon Jun 27 11:00:23 UTC 2022,-106,-10,-76,0,0,0,1055399,0.0
Mon Jun 27 11:00:26 UTC 2022,-106,-13,-72,0,0,0,1055399,0.0
Mon Jun 27 11:00:29 UTC 2022,-107,-11,-76,0,0,0,1055399,0.0
Mon Jun 27 11:00:32 UTC 2022,-107,-11,-76,0,0,0,1055399,0.0
Mon Jun 27 11:00:35 UTC 2022,-109,-12,-77,0,0,0,1055475,0.0002018133948569633
Mon Jun 27 11:00:38 UTC 2022,-106,-13,-75,0,0,0,1055475,0.0
Mon Jun 27 11:00:41 UTC 2022,-106,-11,-75,0,0,0,1055475,0.0
Mon Jun 27 11:00:44 UTC 2022,-107,-12,-75,0,0,0,1055475,0.0
Mon Jun 27 11:00:48 UTC 2022,-108,-10,-77,0,0,0,1055475,0.0
Mon Jun 27 11:00:51 UTC 2022,-107,-12,-73,0,0,0,1055671,0.0005055066014036132
Mon Jun 27 11:00:54 UTC 2022,-106,-12,-76,0,0,0,1055671,0.0
Mon Jun 27 11:00:57 UTC 2022,-106,-12,-75,0,0,0,1055671,0.0
Mon Jun 27 11:01:00 UTC 2022,-106,-9,-76,0,0,0,1055671,0.0
Mon Jun 27 11:01:03 UTC 2022,-106,-9,-77,0,0,0,1055671,0.0
Mon Jun 27 11:01:06 UTC 2022,-107,-10,-76,0,0,0,1055747,0.000201704603480795
Mon Jun 27 11:01:09 UTC 2022,-107,-10,-75,0,0,0,1055747,0.0
Mon Jun 27 11:01:12 UTC 2022,-108,-9,-77,0,0,0,1055747,0.0
Mon Jun 27 11:01:15 UTC 2022,-106,-11,-76,0,0,0,1055747,0.0
Mon Jun 27 11:01:18 UTC 2022,-106,-9,-77,0,0,0,1055747,0.0
Mon Jun 27 11:01:21 UTC 2022,-106,-9,-77,0,0,0,1055747,0.0
Mon Jun 27 11:01:24 UTC 2022,-107,-9,-77,0,0,0,1055747,0.0
Mon Jun 27 11:01:27 UTC 2022,-106,-9,-77,0,0,0,1055747,0.0
Mon Jun 27 11:01:30 UTC 2022,-107,-12,-74,0,0,0,1055747,0.0
Mon Jun 27 11:01:33 UTC 2022,-107,-11,-77,0,0,0,1055747,0.0
Mon Jun 27 11:01:36 UTC 2022,-107,-14,-72,0,0,0,1055747,0.0
Mon Jun 27 11:01:39 UTC 2022,-108,-10,-77,0,0,0,1055823,0.00019856130174997254
Mon Jun 27 11:01:43 UTC 2022,-107,-12,-73,0,0,0,1055823,0.0
Mon Jun 27 11:01:46 UTC 2022,-106,-10,-75,0,0,0,1055823,0.0
Mon Jun 27 11:01:49 UTC 2022,-107,-14,-73,0,0,0,1055823,0.0
Mon Jun 27 11:01:52 UTC 2022,-106,-11,-75,0,0,0,1055823,0.0
Mon Jun 27 11:01:55 UTC 2022,-107,-12,-74,0,0,0,1055823,0.0
Mon Jun 27 11:01:58 UTC 2022,-107,-11,-77,0,0,0,1055823,0.0
Mon Jun 27 11:02:01 UTC 2022,-107,-9,-78,0,0,0,1055823,0.0
Mon Jun 27 11:02:04 UTC 2022,-106,-8,-77,0,0,0,1055823,0.0
Mon Jun 27 11:02:07 UTC 2022,-107,-8,-77,0,0,0,1055823,0.0
Mon Jun 27 11:02:10 UTC 2022,-107,-10,-76,0,0,0,1055899,0.00020136681954822556
Mon Jun 27 11:02:13 UTC 2022,-106,-11,-75,0,0,0,1055899,0.0
Mon Jun 27 11:02:16 UTC 2022,-107,-12,-75,0,0,0,1055899,0.0
Mon Jun 27 11:02:19 UTC 2022,-106,-10,-77,0,0,0,1055899,0.0
Mon Jun 27 11:02:22 UTC 2022,-107,-11,-76,0,0,0,1055899,0.0
Mon Jun 27 11:02:25 UTC 2022,-107,-12,-75,0,0,0,1055899,0.0
Mon Jun 27 11:02:28 UTC 2022,-106,-13,-73,0,0,0,1055899,0.0
Mon Jun 27 11:02:31 UTC 2022,-107,-12,-73,0,0,0,1055899,0.0
Mon Jun 27 11:02:34 UTC 2022,-107,-10,-77,0,0,0,1055899,0.0
Mon Jun 27 11:02:37 UTC 2022,-107,-10,-77,0,0,0,1055899,0.0
Mon Jun 27 11:02:40 UTC 2022,-106,-10,-76,0,0,0,1055899,0.0
Mon Jun 27 11:02:43 UTC 2022,-106,-10,-76,0,0,0,1055975,0.00019539581450664
Mon Jun 27 11:02:46 UTC 2022,-105,-11,-74,0,0,0,1055975,0.0
Mon Jun 27 11:02:49 UTC 2022,-105,-11,-75,0,0,0,1055975,0.0
Mon Jun 27 11:02:52 UTC 2022,-105,-11,-74,0,0,0,1055975,0.0
Mon Jun 27 11:02:56 UTC 2022,-106,-10,-76,0,0,0,1055975,0.0
Mon Jun 27 11:02:59 UTC 2022,-107,-11,-74,0,0,0,1055975,0.0
Mon Jun 27 11:03:02 UTC 2022,-106,-10,-76,0,0,0,1055975,0.0
Mon Jun 27 11:03:05 UTC 2022,-107,-12,-76,0,0,0,1055975,0.0
Mon Jun 27 11:03:08 UTC 2022,-107,-13,-73,0,0,0,1055975,0.0
Mon Jun 27 11:03:11 UTC 2022,-107,-12,-75,0,0,0,1055975,0.0
Mon Jun 27 11:03:14 UTC 2022,-107,-10,-77,0,0,0,1055975,0.0
Mon Jun 27 11:03:17 UTC 2022,-107,-11,-76,0,0,0,1056051,0.00019576603277604644
Mon Jun 27 11:03:20 UTC 2022,-105,-12,-71,0,0,0,1056051,0.0
Mon Jun 27 11:03:23 UTC 2022,-106,-11,-75,0,0,0,1056051,0.0
Mon Jun 27 11:03:26 UTC 2022,-107,-9,-77,0,0,0,1056051,0.0
Mon Jun 27 11:03:29 UTC 2022,-107,-10,-77,0,0,0,1056051,0.0
Mon Jun 27 11:03:32 UTC 2022,-107,-10,-76,0,0,0,1056051,0.0
Mon Jun 27 11:03:35 UTC 2022,-107,-12,-73,0,0,0,1056051,0.0
Mon Jun 27 11:03:38 UTC 2022,-107,-12,-74,0,0,0,1056051,0.0
Mon Jun 27 11:03:41 UTC 2022,-107,-10,-77,0,0,0,1056051,0.0
Mon Jun 27 11:03:44 UTC 2022,-107,-12,-76,0,0,0,1057922,0.004928788069473049
Mon Jun 27 11:03:47 UTC 2022,-107,-12,-75,0,0,0,1057998,0.0002030307970547171
Mon Jun 27 11:03:50 UTC 2022,-105,-10,-73,0,0,0,1057998,0.0
Mon Jun 27 11:03:53 UTC 2022,-106,-11,-76,0,0,0,1058085,0.00022711337361611
Mon Jun 27 11:03:56 UTC 2022,-106,-11,-75,0,0,0,1058085,0.0
Mon Jun 27 11:03:59 UTC 2022,-106,-12,-75,0,0,0,1058085,0.0
Mon Jun 27 11:04:02 UTC 2022,-105,-12,-76,0,0,0,1058085,0.0
Mon Jun 27 11:04:06 UTC 2022,-106,-10,-76,0,0,0,1058085,0.0
Mon Jun 27 11:04:09 UTC 2022,-107,-10,-76,0,0,0,1058085,0.0
Mon Jun 27 11:04:12 UTC 2022,-107,-10,-77,0,0,0,1058085,0.0
Mon Jun 27 11:04:15 UTC 2022,-106,-11,-76,0,0,0,1058085,0.0
Mon Jun 27 11:04:18 UTC 2022,-107,-10,-76,0,0,0,1058085,0.0
Mon Jun 27 11:04:21 UTC 2022,-106,-11,-76,0,0,0,1058161,0.00020148220263069354
Mon Jun 27 11:04:24 UTC 2022,-106,-11,-74,0,0,0,1058161,0.0
Mon Jun 27 11:04:27 UTC 2022,-106,-12,-74,0,0,0,1058161,0.0
Mon Jun 27 11:04:30 UTC 2022,-107,-10,-76,0,0,0,1058161,0.0
Mon Jun 27 11:04:33 UTC 2022,-106,-10,-76,0,0,0,1058161,0.0
Mon Jun 27 11:04:36 UTC 2022,-106,-11,-75,0,0,0,1058161,0.0
Mon Jun 27 11:04:39 UTC 2022,-106,-13,-73,0,0,0,1058161,0.0
Mon Jun 27 11:04:42 UTC 2022,-107,-11,-75,0,0,0,1058161,0.0
Mon Jun 27 11:04:45 UTC 2022,-106,-11,-74,0,0,0,1058304,0.0003768070457099516
Mon Jun 27 11:04:48 UTC 2022,-107,-10,-76,0,0,0,1058304,0.0
Mon Jun 27 11:04:51 UTC 2022,-107,-13,-73,0,0,0,1058304,0.0
Mon Jun 27 11:04:54 UTC 2022,-107,-10,-76,0,0,0,1058304,0.0
Mon Jun 27 11:04:57 UTC 2022,-107,-12,-74,0,0,0,1058304,0.0
Mon Jun 27 11:05:00 UTC 2022,-107,-12,-76,0,0,0,1058304,0.0
Mon Jun 27 11:05:03 UTC 2022,-107,-13,-73,0,0,0,1058304,0.0
Mon Jun 27 11:05:06 UTC 2022,-107,-10,-77,0,0,0,1058304,0.0
Mon Jun 27 11:05:09 UTC 2022,-107,-10,-77,0,0,0,1058304,0.0
Mon Jun 27 11:05:12 UTC 2022,-107,-10,-76,0,0,0,1058304,0.0
Mon Jun 27 11:05:15 UTC 2022,-107,-9,-77,0,0,0,1058304,0.0
Mon Jun 27 11:05:19 UTC 2022,-107,-11,-75,0,0,0,1058304,0.0
Mon Jun 27 11:05:22 UTC 2022,-107,-10,-77,0,0,0,1058304,0.0
Mon Jun 27 11:05:25 UTC 2022,-109,-10,-76,0,0,0,1058380,0.00020076994474697353
Mon Jun 27 11:05:28 UTC 2022,-106,-14,-72,0,0,0,1058380,0.0
Mon Jun 27 11:05:31 UTC 2022,-106,-13,-72,0,0,0,1058380,0.0
Mon Jun 27 11:05:34 UTC 2022,-105,-11,-74,0,0,0,1058380,0.0
Mon Jun 27 11:05:37 UTC 2022,-107,-12,-75,0,0,0,1058380,0.0
Mon Jun 27 11:05:40 UTC 2022,-107,-11,-76,0,0,0,1058380,0.0
Mon Jun 27 11:05:43 UTC 2022,-107,-11,-74,0,0,0,1058523,0.00038188450520298457
Mon Jun 27 11:05:46 UTC 2022,-107,-11,-74,0,0,0,1058523,0.0
Mon Jun 27 11:05:49 UTC 2022,-107,-10,-75,0,0,0,1058523,0.0
Mon Jun 27 11:05:52 UTC 2022,-107,-11,-76,0,0,0,1058719,0.0005211581902670794
Mon Jun 27 11:05:55 UTC 2022,-106,-12,-72,0,0,0,1058719,0.0
Mon Jun 27 11:05:58 UTC 2022,-105,-11,-75,0,0,0,1058719,0.0
Mon Jun 27 11:06:01 UTC 2022,-108,-13,-74,0,0,0,1058719,0.0
Mon Jun 27 11:06:04 UTC 2022,-107,-10,-77,0,0,0,1058719,0.0
Mon Jun 27 11:06:07 UTC 2022,-107,-11,-75,0,0,0,1058719,0.0
Mon Jun 27 11:06:10 UTC 2022,-107,-9,-77,0,0,0,1058719,0.0
Mon Jun 27 11:06:13 UTC 2022,-107,-9,-77,0,0,0,1058719,0.0
Mon Jun 27 11:06:16 UTC 2022,-107,-10,-77,0,0,0,1058719,0.0
Mon Jun 27 11:06:19 UTC 2022,-107,-9,-77,0,0,0,1058719,0.0
Mon Jun 27 11:06:22 UTC 2022,-107,-12,-76,0,0,0,1058719,0.0
Mon Jun 27 11:06:25 UTC 2022,-107,-10,-77,0,0,0,1058719,0.0
Mon Jun 27 11:06:28 UTC 2022,-107,-9,-77,0,0,0,1058719,0.0
Mon Jun 27 11:06:31 UTC 2022,-108,-10,-77,0,0,0,1058719,0.0
Mon Jun 27 11:06:34 UTC 2022,-107,-12,-74,0,0,0,1058719,0.0
Mon Jun 27 11:06:37 UTC 2022,-107,-11,-73,0,0,0,1058938,0.0005770198658872101
Mon Jun 27 11:06:40 UTC 2022,-106,-12,-74,0,0,0,1058938,0.0
Mon Jun 27 11:06:43 UTC 2022,-106,-14,-70,0,0,0,1058938,0.0
Mon Jun 27 11:06:47 UTC 2022,-107,-13,-74,0,0,0,1058938,0.0
Mon Jun 27 11:06:50 UTC 2022,-107,-13,-73,0,0,0,1058938,0.0
Mon Jun 27 11:06:53 UTC 2022,-107,-10,-77,0,0,0,1058938,0.0
Mon Jun 27 11:06:56 UTC 2022,-107,-11,-77,0,0,0,1058938,0.0
Mon Jun 27 11:06:59 UTC 2022,-107,-8,-78,0,0,0,1058938,0.0
Mon Jun 27 11:07:02 UTC 2022,-107,-14,-73,0,0,0,1058938,0.0
Mon Jun 27 11:07:05 UTC 2022,-108,-11,-76,0,0,0,1058938,0.0
Mon Jun 27 11:07:08 UTC 2022,-107,-11,-76,0,0,0,1058938,0.0
Mon Jun 27 11:07:11 UTC 2022,-107,-11,-76,0,0,0,1058938,0.0
Mon Jun 27 11:07:14 UTC 2022,-108,-11,-77,0,0,0,1058938,0.0
Mon Jun 27 11:07:17 UTC 2022,-107,-10,-76,0,0,0,1058938,0.0
Mon Jun 27 11:07:20 UTC 2022,-107,-11,-75,0,0,0,1058938,0.0
Mon Jun 27 11:07:23 UTC 2022,-107,-10,-77,0,0,0,1058938,0.0
Mon Jun 27 11:07:26 UTC 2022,-106,-11,-76,0,0,0,1058938,0.0
Mon Jun 27 11:07:29 UTC 2022,-107,-11,-76,0,0,0,1058938,0.0
Mon Jun 27 11:07:32 UTC 2022,-106,-10,-74,0,0,0,1059014,0.00019947196620986524
Mon Jun 27 11:07:35 UTC 2022,-106,-13,-72,0,0,0,1059014,0.0
Mon Jun 27 11:07:38 UTC 2022,-106,-10,-75,0,0,0,1059014,0.0
Mon Jun 27 11:07:41 UTC 2022,-106,-11,-75,0,0,0,1059014,0.0
Mon Jun 27 11:07:45 UTC 2022,-108,-13,-73,0,0,0,1059014,0.0
Mon Jun 27 11:07:48 UTC 2022,-107,-10,-76,0,0,0,1059014,0.0
Mon Jun 27 11:07:51 UTC 2022,-108,-13,-75,0,0,0,1059014,0.0
Mon Jun 27 11:07:54 UTC 2022,-107,-14,-72,0,0,0,1059014,0.0
Mon Jun 27 11:07:57 UTC 2022,-107,-13,-73,0,0,0,1059014,0.0
Mon Jun 27 11:08:00 UTC 2022,-107,-14,-73,0,0,0,1059014,0.0
Mon Jun 27 11:08:03 UTC 2022,-107,-13,-73,0,0,0,1059014,0.0
Mon Jun 27 11:08:06 UTC 2022,-107,-14,-73,0,0,0,1059014,0.0
Mon Jun 27 11:08:09 UTC 2022,-107,-14,-72,0,0,0,1059014,0.0
Mon Jun 27 11:08:12 UTC 2022,-107,-13,-73,0,0,0,1059014,0.0
Mon Jun 27 11:08:15 UTC 2022,-107,-14,-73,0,0,0,1059014,0.0
Mon Jun 27 11:08:18 UTC 2022,-107,-14,-72,0,0,0,1059014,0.0
Mon Jun 27 11:08:21 UTC 2022,-107,-14,-72,0,0,0,1059014,0.0
Mon Jun 27 11:08:24 UTC 2022,-107,-13,-75,0,0,0,1059014,0.0
Mon Jun 27 11:08:27 UTC 2022,-106,-11,-75,0,0,0,1059014,0.0
Mon Jun 27 11:08:30 UTC 2022,-106,-12,-74,0,0,0,1059014,0.0
Mon Jun 27 11:08:33 UTC 2022,-107,-14,-72,0,0,0,1059014,0.0
Mon Jun 27 11:08:36 UTC 2022,-107,-13,-74,0,0,0,1059014,0.0
Mon Jun 27 11:08:39 UTC 2022,-107,-12,-75,0,0,0,1059014,0.0
Mon Jun 27 11:08:42 UTC 2022,-107,-13,-74,0,0,0,1059014,0.0
Mon Jun 27 11:08:45 UTC 2022,-107,-13,-75,0,0,0,1059014,0.0
