Time,rsrp(dBm),rsrq(dB),rssi(dBm),nr_rsrp(dBm),nr_rsrq(dB),nr_rssi(dBm),Sent Bytes,RATE(MBit/s)
Tue Jan 11 14:06:38 UTC 2022,-91,-9,-62,0,0,0,8614921770,40.32610944689368
Tue Jan 11 14:06:41 UTC 2022,-92,-10,-60,0,0,0,8630760124,42.18325965254817
Tue Jan 11 14:06:44 UTC 2022,-92,-9,-61,0,0,0,8645804538,40.784506082114
Tue Jan 11 14:06:47 UTC 2022,-92,-8,-65,0,0,0,8662907204,46.439576686564955
Tue Jan 11 14:06:50 UTC 2022,-91,-8,-63,0,0,0,8679187468,41.2973397480126
Tue Jan 11 14:06:53 UTC 2022,-91,-8,-59,0,0,0,8693848394,39.33649037830412
Tue Jan 11 14:06:56 UTC 2022,-91,-9,-62,0,0,0,8709306256,41.91279009921781
Tue Jan 11 14:06:59 UTC 2022,-91,-8,-64,0,0,0,8725042746,42.9386613223685
Tue Jan 11 14:07:02 UTC 2022,-91,-8,-62,0,0,0,8740728304,42.76672615441506
Tue Jan 11 14:07:05 UTC 2022,-91,-8,-65,0,0,0,8755381740,38.949522924554074
Tue Jan 11 14:07:08 UTC 2022,-92,-8,-60,0,0,0,8771068796,42.084161327427715
Tue Jan 11 14:07:11 UTC 2022,-91,-7,-64,0,0,0,8786116206,40.545570024270205
Tue Jan 11 14:07:14 UTC 2022,-91,-8,-64,0,0,0,8800751666,39.75732694792138
Tue Jan 11 14:07:17 UTC 2022,-91,-7,-64,0,0,0,8815706200,40.12861087907269
Tue Jan 11 14:07:20 UTC 2022,-91,-7,-62,0,0,0,8830412066,39.9793228679165
Tue Jan 11 14:07:23 UTC 2022,-91,-8,-63,0,0,0,8845330648,40.22016735866622
Tue Jan 11 14:07:26 UTC 2022,-91,-8,-63,0,0,0,8860180322,40.28342335296313
Tue Jan 11 14:07:29 UTC 2022,-91,-8,-64,0,0,0,8874683958,38.13586211412358
Tue Jan 11 14:07:32 UTC 2022,-91,-8,-65,0,0,0,8888267822,35.012451505042854
Tue Jan 11 14:07:35 UTC 2022,-91,-9,-62,0,0,0,8901977518,37.074473287458765
Tue Jan 11 14:07:38 UTC 2022,-91,-8,-64,0,0,0,8915549398,36.619607962149516
Tue Jan 11 14:07:41 UTC 2022,-92,-8,-65,0,0,0,8930133926,39.62362612822034
Tue Jan 11 14:07:44 UTC 2022,-91,-8,-60,0,0,0,8945076476,40.65130322059428
Tue Jan 11 14:07:47 UTC 2022,-91,-8,-61,0,0,0,8960114898,40.472821285547155
Tue Jan 11 14:07:50 UTC 2022,-91,-8,-63,0,0,0,8974137676,38.115214421882655
Tue Jan 11 14:07:53 UTC 2022,-91,-8,-61,0,0,0,8988761152,39.61892383385155
Tue Jan 11 14:07:56 UTC 2022,-91,-8,-63,0,0,0,9003386126,39.64800038742696
Tue Jan 11 14:07:59 UTC 2022,-91,-8,-64,0,0,0,9018488962,40.73951973375877
Tue Jan 11 14:08:02 UTC 2022,-91,-8,-65,0,0,0,9032453318,37.233257753092275
Tue Jan 11 14:08:05 UTC 2022,-91,-8,-64,0,0,0,9046895536,39.09782527636449
Tue Jan 11 14:08:08 UTC 2022,-91,-8,-62,0,0,0,9061240384,38.99383218003662
Tue Jan 11 14:08:11 UTC 2022,-91,-9,-60,0,0,0,9074560600,34.37731124572601
Tue Jan 11 14:08:14 UTC 2022,-91,-10,-61,0,0,0,9088068066,36.59594927574334
Tue Jan 11 14:08:17 UTC 2022,-91,-9,-62,0,0,0,9102074366,37.99232648004309
Tue Jan 11 14:08:20 UTC 2022,-91,-8,-63,0,0,0,9115680700,36.27561559744737
Tue Jan 11 14:08:22 UTC 2022,-91,-8,-64,0,0,0,9129923684,38.661503360499786
Tue Jan 11 14:08:26 UTC 2022,-91,-9,-64,0,0,0,9145123890,41.390515637503334
Tue Jan 11 14:08:29 UTC 2022,-91,-8,-62,0,0,0,9159136182,36.32244905830581
Tue Jan 11 14:08:31 UTC 2022,-91,-8,-60,0,0,0,9174757326,42.61624501409205
Tue Jan 11 14:08:34 UTC 2022,-91,-8,-62,0,0,0,9189428738,39.95145258745905
Tue Jan 11 14:08:37 UTC 2022,-91,-8,-64,0,0,0,9203658240,38.15688381375923
Tue Jan 11 14:08:40 UTC 2022,-91,-8,-64,0,0,0,9216957484,36.22346220405108
Tue Jan 11 14:08:43 UTC 2022,-91,-8,-61,0,0,0,9229465784,33.91679364895849
Tue Jan 11 14:08:46 UTC 2022,-91,-8,-64,0,0,0,9243572450,38.34161956292537
Tue Jan 11 14:08:49 UTC 2022,-91,-8,-64,0,0,0,9257150322,36.909819181817554
Tue Jan 11 14:08:52 UTC 2022,-91,-8,-63,0,0,0,9271215044,38.047322679086136
Tue Jan 11 14:08:55 UTC 2022,-91,-8,-60,0,0,0,9284882796,37.0295751917817
Tue Jan 11 14:08:58 UTC 2022,-91,-8,-64,0,0,0,9298102646,35.802765981792916
Tue Jan 11 14:09:01 UTC 2022,-91,-8,-64,0,0,0,9312546362,39.26434099100825
Tue Jan 11 14:09:04 UTC 2022,-91,-7,-63,0,0,0,9326149700,36.740958520346254
Tue Jan 11 14:09:07 UTC 2022,-91,-8,-64,0,0,0,9340710260,38.985854232677504
Tue Jan 11 14:09:10 UTC 2022,-91,-7,-65,0,0,0,9354046954,35.79384677961116
Tue Jan 11 14:09:13 UTC 2022,-91,-8,-65,0,0,0,9367990338,37.369264305166574
Tue Jan 11 14:09:16 UTC 2022,-92,-7,-64,0,0,0,9381667078,37.35185211480892
Tue Jan 11 14:09:19 UTC 2022,-91,-8,-64,0,0,0,9395941520,38.42097788694494
Tue Jan 11 14:09:22 UTC 2022,-92,-8,-62,0,0,0,9410364264,38.67120318659768
Tue Jan 11 14:09:25 UTC 2022,-91,-8,-60,0,0,0,9425050656,39.37517105361785
Tue Jan 11 14:09:28 UTC 2022,-91,-8,-62,0,0,0,9439423966,38.683566889572546
Tue Jan 11 14:09:31 UTC 2022,-91,-7,-64,0,0,0,9452980866,36.67342041573154
Tue Jan 11 14:09:34 UTC 2022,-91,-7,-64,0,0,0,9467228344,38.96475048881916
Tue Jan 11 14:09:37 UTC 2022,-91,-8,-63,0,0,0,9481964170,40.07176315884727
Tue Jan 11 14:09:40 UTC 2022,-91,-8,-61,0,0,0,9483423222,3.867060155741127
