Time,rsrp(dBm),rsrq(dB),rssi(dBm),nr_rsrp(dBm),nr_rsrq(dB),nr_rssi(dBm),Sent Bytes,RATE(MBit/s),NR UL BW
Thu Aug 11 14:07:44 UTC 2022,-83,-11,-55,0,0,0,6541626145,18.9352049022108,0
Thu Aug 11 14:07:47 UTC 2022,-83,-9,-58,0,0,0,6549459187,21.2381760776988,0
Thu Aug 11 14:07:50 UTC 2022,-82,-9,-56,0,0,0,6557683299,21.8342203049277,0
Thu Aug 11 14:07:53 UTC 2022,-84,-10,-59,0,0,0,6565143339,20.2361451004295,0
Thu Aug 11 14:07:56 UTC 2022,-88,-12,-59,0,0,0,6572152731,19.0047810459973,0
Thu Aug 11 14:07:59 UTC 2022,-87,-13,-58,0,0,0,6578910261,17.602531637871,0
Thu Aug 11 14:08:02 UTC 2022,-98,-17,-63,0,0,0,6583858155,13.4328114236742,0
Thu Aug 11 14:08:04 UTC 2022,-96,-18,-63,0,0,0,6588501955,12.3350071233171,0
Thu Aug 11 14:08:07 UTC 2022,-97,-17,-64,0,0,0,6593425881,13.3839044633057,0
Thu Aug 11 14:08:10 UTC 2022,-93,-14,-60,0,0,0,6600213319,18.013965336422,0
Thu Aug 11 14:08:13 UTC 2022,-89,-12,-57,0,0,0,6609015567,23.7136707680129,0
Thu Aug 11 14:08:16 UTC 2022,-90,-18,-57,0,0,0,6615391055,17.3276790735704,0
Thu Aug 11 14:08:19 UTC 2022,0,0,0,0,0,0,6621237749,15.8988614591646,0
Thu Aug 11 14:08:22 UTC 2022,-86,-12,-58,0,0,0,6623399363,5.88229067458961,0
Thu Aug 11 14:08:25 UTC 2022,-85,-12,-54,0,0,0,6626696461,8.97749503578095,0
Thu Aug 11 14:08:28 UTC 2022,-80,-12,-49,0,0,0,6631046653,11.7275653864114,0
Thu Aug 11 14:08:31 UTC 2022,-72,-10,-45,0,0,0,6635306965,11.5012107291279,0
Thu Aug 11 14:08:34 UTC 2022,-73,-11,-46,0,0,0,6640319325,13.5200149478764,0
Thu Aug 11 14:08:37 UTC 2022,-83,-11,-57,0,0,0,6643722781,8.72546710498717,0
Thu Aug 11 14:08:40 UTC 2022,-88,-11,-58,0,0,0,6646970445,8.80821820071645,0
Thu Aug 11 14:08:43 UTC 2022,-88,-11,-58,0,0,0,6650343941,9.23250130126583,0
Thu Aug 11 14:08:46 UTC 2022,-92,-11,-66,0,0,0,6654005053,9.92412014646403,0
Thu Aug 11 14:08:49 UTC 2022,-97,-13,-65,0,0,0,6656139703,5.75104341849321,0
Thu Aug 11 14:08:52 UTC 2022,-94,-14,-61,0,0,0,6660244223,11.1352694420726,0
Thu Aug 11 14:08:55 UTC 2022,-89,-12,-57,0,0,0,6668020341,21.1508336611014,0
Thu Aug 11 14:08:58 UTC 2022,-87,-11,-56,0,0,0,6677922173,26.8591965473398,0
Thu Aug 11 14:09:01 UTC 2022,-87,-12,-57,0,0,0,6686952117,22.5897643523777,0
Thu Aug 11 14:09:04 UTC 2022,-87,-13,-55,0,0,0,6694767183,21.0563667853506,0
Thu Aug 11 14:09:07 UTC 2022,-87,-13,-58,0,0,0,6703200975,22.887461369418,0
Thu Aug 11 14:09:10 UTC 2022,-87,-13,-56,0,0,0,6711699129,22.8137598920709,0
Thu Aug 11 14:09:13 UTC 2022,-88,-13,-56,0,0,0,6720195785,23.0412525099573,0
Thu Aug 11 14:09:16 UTC 2022,-86,-12,-57,0,0,0,6727513515,19.3004650653654,0
Thu Aug 11 14:09:19 UTC 2022,-87,-12,-57,0,0,0,6735337569,20.9280474790568,0
Thu Aug 11 14:09:22 UTC 2022,-86,-13,-55,0,0,0,6742499507,19.4577904325031,0
Thu Aug 11 14:09:25 UTC 2022,-83,-13,-51,0,0,0,6750049427,20.6440945777924,0
Thu Aug 11 14:09:28 UTC 2022,-79,-11,-49,0,0,0,6758230005,22.0526573861245,0
Thu Aug 11 14:09:31 UTC 2022,-65,-10,-36,0,0,0,6767469709,24.8237694597191,0
Thu Aug 11 14:09:34 UTC 2022,-70,-13,-36,0,0,0,6776331877,23.9575364690046,0
Thu Aug 11 14:09:37 UTC 2022,-64,-10,-33,0,0,0,6785213519,23.9866462130179,0
Thu Aug 11 14:09:40 UTC 2022,-62,-9,-30,0,0,0,6793380615,21.5344569860216,0
Thu Aug 11 14:09:43 UTC 2022,-66,-9,-39,0,0,0,6802563355,25.10975290047,0
Thu Aug 11 14:09:46 UTC 2022,-81,-12,-52,0,0,0,6811468965,24.241572139807,0
Thu Aug 11 14:09:49 UTC 2022,-81,-12,-51,0,0,0,6820259229,23.494730328179,0
Thu Aug 11 14:09:51 UTC 2022,-82,-11,-54,0,0,0,6829089939,24.1408451423465,0
Thu Aug 11 14:09:54 UTC 2022,-82,-11,-53,0,0,0,6838891405,26.4319571652546,0
Thu Aug 11 14:09:57 UTC 2022,-82,-11,-55,0,0,0,6847785031,24.2567276866554,0
Thu Aug 11 14:10:00 UTC 2022,-82,-11,-53,0,0,0,6857552043,26.5540823803941,0
Thu Aug 11 14:10:03 UTC 2022,-82,-11,-50,0,0,0,6867292039,26.4905376367558,0
Thu Aug 11 14:10:06 UTC 2022,-81,-12,-49,0,0,0,6877184831,25.738369888133,0
Thu Aug 11 14:10:09 UTC 2022,-81,-12,-53,0,0,0,6887714273,28.5041803362201,0
Thu Aug 11 14:10:12 UTC 2022,-80,-13,-47,0,0,0,6897157665,25.6043618759559,0
Thu Aug 11 14:10:15 UTC 2022,-81,-13,-52,0,0,0,6907371586,27.6761281739638,0
Thu Aug 11 14:10:18 UTC 2022,-81,-12,-53,0,0,0,6916954292,25.8862793716514,0
Thu Aug 11 14:10:21 UTC 2022,-80,-11,-51,0,0,0,6927197616,26.8244251742116,0
Thu Aug 11 14:10:24 UTC 2022,-80,-11,-53,0,0,0,6938032702,29.4842416693706,0
Thu Aug 11 14:10:27 UTC 2022,-80,-11,-53,0,0,0,6948201126,25.6414480456294,0
Thu Aug 11 14:10:30 UTC 2022,-79,-12,-48,0,0,0,6957980070,26.5235977491677,0
Thu Aug 11 14:10:33 UTC 2022,-82,-14,-49,0,0,0,6967886509,26.8728395039186,0
Thu Aug 11 14:10:36 UTC 2022,-83,-15,-54,0,0,0,6977148643,25.1987046109338,0
Thu Aug 11 14:10:39 UTC 2022,-89,-14,-58,0,0,0,6985536202,22.7937550359268,0
Thu Aug 11 14:10:42 UTC 2022,-97,-20,-59,0,0,0,6989571854,10.8688989308482,0
Thu Aug 11 14:10:45 UTC 2022,-88,-12,-60,0,0,0,6996041716,16.9326129173777,0
Thu Aug 11 14:10:48 UTC 2022,-85,-10,-58,0,0,0,7005580112,25.9398386760841,0
Thu Aug 11 14:10:51 UTC 2022,-84,-10,-55,0,0,0,7016154494,28.9103545050388,0
Thu Aug 11 14:10:54 UTC 2022,-83,-10,-56,0,0,0,7027423948,30.6804194888839,0
Thu Aug 11 14:10:57 UTC 2022,-83,-11,-55,0,0,0,7038661944,30.1623958983261,0
Thu Aug 11 14:11:00 UTC 2022,-84,-13,-53,0,0,0,7048959196,26.9333086240164,0
Thu Aug 11 14:11:03 UTC 2022,-85,-14,-53,0,0,0,7059559044,28.8495770183288,0
Thu Aug 11 14:11:06 UTC 2022,-82,-16,-50,0,0,0,7070125936,28.9076907879172,0
Thu Aug 11 14:11:09 UTC 2022,-84,-15,-53,0,0,0,7081747732,31.4966591582437,0
Thu Aug 11 14:11:12 UTC 2022,-85,-16,-53,0,0,0,7092895900,30.1011714510265,0
Thu Aug 11 14:11:15 UTC 2022,-85,-15,-52,0,0,0,7104550538,31.7865862008402,0
Thu Aug 11 14:11:18 UTC 2022,-81,-14,-47,0,0,0,7115415584,28.4393430031112,0
Thu Aug 11 14:11:21 UTC 2022,-73,-12,-40,0,0,0,7126735970,30.4205393203386,0
Thu Aug 11 14:11:24 UTC 2022,-66,-10,-38,-79,-12,-66,7142367600,42.4052169941079,100
Thu Aug 11 14:11:27 UTC 2022,-64,-8,-37,-65,-10,-55,7178301716,96.5031551164826,100
Thu Aug 11 14:11:30 UTC 2022,-65,-8,-39,-58,-10,-47,7215417838,100.678837088438,100
Thu Aug 11 14:11:33 UTC 2022,-69,-8,-42,-55,-10,-44,7252419402,100.740980601033,100
Thu Aug 11 14:11:36 UTC 2022,-70,-9,-44,-61,-10,-50,7291377195,104.538052767506,100
Thu Aug 11 14:11:39 UTC 2022,-68,-9,-44,-64,-10,-54,7329087927,98.9988399453284,100
Thu Aug 11 14:11:41 UTC 2022,-73,-11,-43,-75,-11,-63,7364935067,96.8688540687875,100
Thu Aug 11 14:11:44 UTC 2022,-75,-10,-46,-85,-13,-71,7396399059,85.2394879491912,100
Thu Aug 11 14:11:47 UTC 2022,-83,-11,-53,-84,-16,-68,7422149719,70.0146971527061,100
Thu Aug 11 14:11:50 UTC 2022,-89,-16,-55,-93,-19,-74,7447928801,69.6999561517783,100
Thu Aug 11 14:11:53 UTC 2022,-84,-11,-56,0,0,0,7457264337,25.1564260075044,0
Thu Aug 11 14:11:56 UTC 2022,-81,-9,-49,0,0,0,7463346217,16.2450425349461,0
Thu Aug 11 14:11:59 UTC 2022,-78,-9,-52,-73,-10,-63,7500703341,101.650723481692,100
Thu Aug 11 14:12:02 UTC 2022,-77,-9,-49,-73,-10,-63,7535169325,92.1583810390181,100
Thu Aug 11 14:12:05 UTC 2022,-78,-10,-52,-78,-11,-67,7569476521,92.5762659496538,100
Thu Aug 11 14:12:08 UTC 2022,-82,-10,-56,-72,-10,-61,7603277393,90.5539729863509,100
Thu Aug 11 14:12:11 UTC 2022,-73,-8,-43,-66,-10,-56,7641122865,99.4262073677074,100
Thu Aug 11 14:12:14 UTC 2022,-80,-9,-53,-72,-10,-61,7679863683,105.739574860576,100
Thu Aug 11 14:12:17 UTC 2022,-80,-9,-54,-82,-10,-71,7713057945,90.320206648437,100
Thu Aug 11 14:12:20 UTC 2022,-79,-9,-54,-87,-12,-74,7748526091,95.8002735013216,100
Thu Aug 11 14:12:23 UTC 2022,-79,-9,-54,-87,-12,-74,7782789845,87.7643575219207,100
Thu Aug 11 14:12:26 UTC 2022,-79,-9,-55,-88,-12,-75,7815016319,87.0545450718925,100
Thu Aug 11 14:12:29 UTC 2022,-79,-9,-52,-87,-11,-75,7848430707,90.507714966848,100
Thu Aug 11 14:12:32 UTC 2022,-79,-9,-55,-87,-12,-74,7881854083,90.8138141170082,100
Thu Aug 11 14:12:35 UTC 2022,-79,-9,-54,-79,-10,-68,7916472903,94.1086631761491,100
Thu Aug 11 14:12:38 UTC 2022,-80,-9,-52,-76,-10,-65,7950116485,85.7435640893979,100
Thu Aug 11 14:12:41 UTC 2022,-80,-10,-53,-81,-11,-70,7985455803,93.9270172493236,100
Thu Aug 11 14:12:44 UTC 2022,-80,-9,-52,-85,-11,-74,8018287469,89.0809385450273,100
Thu Aug 11 14:12:47 UTC 2022,-80,-9,-55,-78,-10,-68,8053872459,96.7122012760296,100
Thu Aug 11 14:12:50 UTC 2022,-80,-11,-52,-73,-10,-63,8084082625,79.6132786605594,100
Thu Aug 11 14:12:53 UTC 2022,-82,-11,-52,-87,-12,-75,8113868857,80.8183020793238,100
Thu Aug 11 14:12:56 UTC 2022,-87,-13,-54,-88,-12,-76,8137129893,63.5117003703566,100
Thu Aug 11 14:12:59 UTC 2022,-89,-13,-60,-83,-10,-72,8155297689,48.2158059248064,100
Thu Aug 11 14:13:02 UTC 2022,-88,-12,-58,-90,-12,-77,8174711769,51.5525994374805,100
Thu Aug 11 14:13:05 UTC 2022,-87,-11,-59,-81,-10,-70,8196760831,60.0203593500629,100
Thu Aug 11 14:13:08 UTC 2022,-87,-12,-57,-82,-10,-71,8221236705,65.9607654563266,100
Thu Aug 11 14:13:11 UTC 2022,-79,-9,-53,-73,-10,-63,8252780989,85.0538713337928,100
Thu Aug 11 14:13:14 UTC 2022,-82,-9,-56,-70,-10,-60,8286382901,90.7616292722375,100
Thu Aug 11 14:13:17 UTC 2022,-81,-8,-53,-80,-10,-70,8320116072,89.8824336041026,100
Thu Aug 11 14:13:20 UTC 2022,-82,-8,-58,-78,-10,-68,8354724723,93.7727588706682,100
Thu Aug 11 14:13:23 UTC 2022,-86,-8,-60,-82,-10,-72,8382443755,75.2573799541832,100
Thu Aug 11 14:13:26 UTC 2022,-90,-9,-64,-83,-10,-73,8406061223,64.4376296407065,100
Thu Aug 11 14:13:29 UTC 2022,-92,-10,-64,-94,-11,-82,8423274741,45.2996380932534,100
Thu Aug 11 14:13:32 UTC 2022,-94,-12,-65,-93,-11,-81,8437552179,38.2663613760716,100
Thu Aug 11 14:13:35 UTC 2022,-91,-11,-61,-94,-11,-82,8448889043,30.9142771054824,10
Thu Aug 11 14:13:38 UTC 2022,-87,-9,-59,-87,-10,-76,8462159825,36.037225561125,10
Thu Aug 11 14:13:41 UTC 2022,-79,-8,-51,-84,-10,-73,8479484211,46.9822703353401,10
Thu Aug 11 14:13:43 UTC 2022,-73,-8,-49,-88,-10,-77,8500254941,55.7592957413567,10
Thu Aug 11 14:13:46 UTC 2022,-85,-9,-59,-90,-10,-79,8516303055,43.6123996616311,10
Thu Aug 11 14:13:49 UTC 2022,-88,-9,-61,-108,-15,-93,8529304249,34.943938984886,10
Thu Aug 11 14:13:52 UTC 2022,-92,-10,-63,-100,-11,-89,8539280969,27.1771810823805,10
Thu Aug 11 14:13:55 UTC 2022,-95,-10,-66,-114,-16,-98,8545136651,15.8873349557578,10
Thu Aug 11 14:13:58 UTC 2022,-96,-10,-68,-105,-11,-93,8551176587,16.399069453045,10
Thu Aug 11 14:14:01 UTC 2022,-95,-9,-65,-116,-17,-99,8555640627,11.6553640299174,10
Thu Aug 11 14:14:04 UTC 2022,-99,-11,-71,-115,-18,-97,8559062059,9.30404386722631,10
Thu Aug 11 14:14:07 UTC 2022,-98,-14,-65,-126,-20,-98,8561500803,6.57850711500445,10
Thu Aug 11 14:14:10 UTC 2022,-94,-11,-66,0,0,0,8564057889,6.98599211507004,0
Thu Aug 11 14:14:13 UTC 2022,-93,-11,-63,0,0,0,8570031913,15.6103620117623,0
Thu Aug 11 14:14:16 UTC 2022,-90,-11,-54,-93,-12,-80,8589134409,51.8174327139333,100
Thu Aug 11 14:14:19 UTC 2022,-90,-11,-61,-100,-12,-88,8609328947,54.2850667756046,100
Thu Aug 11 14:14:22 UTC 2022,-87,-10,-61,-97,-16,-81,8630765327,54.1634132191764,100
Thu Aug 11 14:14:25 UTC 2022,-93,-10,-65,-90,-12,-78,8648969632,49.4724398355766,100
Thu Aug 11 14:14:28 UTC 2022,-92,-12,-60,-102,-20,-80,8667192854,49.600450922838,100
Thu Aug 11 14:14:31 UTC 2022,-93,-11,-68,-95,-13,-82,8682849950,42.7543424393797,100
Thu Aug 11 14:14:34 UTC 2022,-92,-12,-64,-104,-17,-87,8698725794,43.240557145348,100
Thu Aug 11 14:14:37 UTC 2022,-91,-13,-60,0,0,0,8702401886,9.97938278471022,0
Thu Aug 11 14:14:40 UTC 2022,-91,-12,-63,0,0,0,8710545014,20.9611853355473,0
Thu Aug 11 14:14:43 UTC 2022,-92,-11,-65,0,0,0,8719482082,24.3227595316906,0
Thu Aug 11 14:14:46 UTC 2022,-91,-11,-61,-87,-13,-74,8736148830,45.2347874531367,100
Thu Aug 11 14:14:49 UTC 2022,-88,-12,-60,-89,-12,-77,8765002848,78.2119661685536,100
Thu Aug 11 14:14:52 UTC 2022,-89,-12,-59,-99,-20,-76,8793930886,78.8841472175041,100
Thu Aug 11 14:14:55 UTC 2022,-90,-11,-58,-91,-14,-77,8823124222,76.848783498006,100
Thu Aug 11 14:14:58 UTC 2022,-91,-13,-56,-89,-18,-70,8852532114,79.2193931327437,100
Thu Aug 11 14:15:01 UTC 2022,-90,-14,-58,-88,-19,-68,8877725390,68.449138407474,100
Thu Aug 11 14:15:04 UTC 2022,-81,-9,-51,0,0,0,8891174982,36.6258611741557,0
Thu Aug 11 14:15:07 UTC 2022,-77,-7,-51,0,0,0,8920326294,77.1821452756269,0
Thu Aug 11 14:15:10 UTC 2022,-78,-7,-52,0,0,0,8953077927,87.6743420427643,0
Thu Aug 11 14:15:13 UTC 2022,-82,-7,-53,0,0,0,8982846403,74.7383581045154,0
Thu Aug 11 14:15:16 UTC 2022,-73,-7,-50,0,0,0,9012472285,80.6788890857129,0
Thu Aug 11 14:15:19 UTC 2022,-90,-9,-65,0,0,0,9039527208,72.6514918095355,0
Thu Aug 11 14:15:22 UTC 2022,-99,-11,-73,0,0,0,9054236977,39.9736318804881,0
Thu Aug 11 14:15:25 UTC 2022,-105,-14,-72,0,0,0,9065144836,29.5185947652852,0
Thu Aug 11 14:15:28 UTC 2022,-106,-17,-71,0,0,0,9074554808,25.5167265804636,0
Thu Aug 11 14:15:31 UTC 2022,-106,-17,-69,0,0,0,9084032706,25.7025791852068,0
Thu Aug 11 14:15:34 UTC 2022,-102,-11,-75,0,0,0,9088636112,12.3357574891427,0
Thu Aug 11 14:15:37 UTC 2022,-101,-11,-74,0,0,0,9096645970,21.8069456613908,0
Thu Aug 11 14:15:40 UTC 2022,-99,-11,-70,0,0,0,9103632694,18.6070707207098,0
Thu Aug 11 14:15:43 UTC 2022,-99,-11,-73,0,0,0,9110668800,19.1237827435147,0
Thu Aug 11 14:15:46 UTC 2022,-98,-10,-69,0,0,0,9117084774,17.3590333930745,0
Thu Aug 11 14:15:49 UTC 2022,-96,-10,-72,0,0,0,9125846576,23.7715484124431,0
Thu Aug 11 14:15:52 UTC 2022,-98,-11,-69,0,0,0,9135907144,26.1576509216742,0
Thu Aug 11 14:15:54 UTC 2022,-101,-11,-75,0,0,0,9143323742,20.3062358737551,0
Thu Aug 11 14:15:57 UTC 2022,-101,-10,-73,0,0,0,9147651464,11.7590572771742,0
Thu Aug 11 14:16:00 UTC 2022,-100,-10,-72,0,0,0,9151553754,10.4011417336654,0
Thu Aug 11 14:16:03 UTC 2022,-103,-11,-73,0,0,0,9156160208,12.3434217860765,0
Thu Aug 11 14:16:06 UTC 2022,-103,-12,-74,0,0,0,9160146386,10.8198745839133,0
Thu Aug 11 14:16:09 UTC 2022,-108,-17,-71,0,0,0,9162531202,6.49669239194062,0
Thu Aug 11 14:16:12 UTC 2022,-108,-16,-75,-119,-20,-98,9164848660,6.29021524069852,10
Thu Aug 11 14:16:15 UTC 2022,-105,-14,-74,0,0,0,9166944362,5.65795272595091,0
Thu Aug 11 14:16:18 UTC 2022,-102,-17,-66,0,0,0,9172578340,14.8829635869015,0
Thu Aug 11 14:16:21 UTC 2022,-100,-16,-67,0,0,0,9179192010,17.6082511014335,0
Thu Aug 11 14:16:24 UTC 2022,-95,-15,-64,0,0,0,9185482204,15.734484023449,0
Thu Aug 11 14:16:27 UTC 2022,-93,-13,-62,0,0,0,9193530017,21.8052907956675,0
Thu Aug 11 14:16:30 UTC 2022,-94,-12,-63,0,0,0,9201980235,22.2409838944252,0
Thu Aug 11 14:16:33 UTC 2022,-90,-11,-61,0,0,0,9209975618,21.7792571951073,0
Thu Aug 11 14:16:36 UTC 2022,-92,-10,-64,0,0,0,9219429640,25.3688678111794,0
Thu Aug 11 14:16:39 UTC 2022,-97,-14,-65,0,0,0,9224640531,13.8358815196517,0
Thu Aug 11 14:16:42 UTC 2022,-101,-12,-67,0,0,0,9227686017,8.28451291700844,0
Thu Aug 11 14:16:45 UTC 2022,-97,-9,-68,0,0,0,9233704981,16.1958885465812,0
Thu Aug 11 14:16:48 UTC 2022,-91,-7,-63,0,0,0,9244700353,29.9696694515154,0
Thu Aug 11 14:16:51 UTC 2022,-91,-8,-63,0,0,0,9258452045,37.3608558691437,0
Thu Aug 11 14:16:54 UTC 2022,-90,-8,-62,0,0,0,9273150204,39.5215010359707,0
Thu Aug 11 14:16:57 UTC 2022,-87,-7,-60,0,0,0,9293906390,56.19099896038,0
Thu Aug 11 14:17:00 UTC 2022,-78,-7,-51,0,0,0,9320834906,73.1517469619392,0
Thu Aug 11 14:17:03 UTC 2022,-78,-7,-50,0,0,0,9348312099,71.7656048016555,0
Thu Aug 11 14:17:06 UTC 2022,-80,-8,-51,0,0,0,9372852623,64.5169058789749,0
Thu Aug 11 14:17:09 UTC 2022,-78,-7,-52,0,0,0,9398543016,68.9890269152974,0
Thu Aug 11 14:17:12 UTC 2022,-73,-7,-43,0,0,0,9424628219,70.5154820648639,0
Thu Aug 11 14:17:15 UTC 2022,-73,-7,-41,0,0,0,9450619942,71.0734761729461,0
Thu Aug 11 14:17:18 UTC 2022,-78,-15,-41,0,0,0,9477044898,71.8640227246321,0
Thu Aug 11 14:17:21 UTC 2022,-77,-8,-51,0,0,0,9501830806,66.5022448278515,0
Thu Aug 11 14:17:24 UTC 2022,-75,-7,-47,0,0,0,9530394253,77.5810122171548,0
Thu Aug 11 14:17:27 UTC 2022,-73,-9,-44,0,0,0,9555916665,68.6395473219852,0
Thu Aug 11 14:17:30 UTC 2022,-73,-9,-44,0,0,0,9578742677,58.1925708716966,0
Thu Aug 11 14:17:33 UTC 2022,-73,-9,-43,0,0,0,9601892769,63.0507717937644,0
Thu Aug 11 14:17:36 UTC 2022,-73,-8,-46,0,0,0,9625772259,62.9128301566582,0
Thu Aug 11 14:17:39 UTC 2022,-73,-8,-44,0,0,0,9651127407,68.6513385183126,0
Thu Aug 11 14:17:42 UTC 2022,-72,-8,-43,0,0,0,9676476563,66.2503163684534,0
Thu Aug 11 14:17:45 UTC 2022,-72,-8,-42,0,0,0,9700069935,61.9328066804802,0
Thu Aug 11 14:17:48 UTC 2022,-73,-8,-45,0,0,0,9723813235,64.6740946017305,0
Thu Aug 11 14:17:51 UTC 2022,-72,-7,-45,0,0,0,9749082997,68.1904854536625,0
Thu Aug 11 14:17:54 UTC 2022,-72,-7,-42,0,0,0,9773726595,66.6307283907952,0
Thu Aug 11 14:17:57 UTC 2022,-72,-8,-45,0,0,0,9798606377,67.4451715796125,0
Thu Aug 11 14:18:00 UTC 2022,-73,-7,-46,0,0,0,9823340079,66.9106611193733,0
Thu Aug 11 14:18:03 UTC 2022,-73,-7,-45,0,0,0,9848284304,67.2928979961817,0
Thu Aug 11 14:18:06 UTC 2022,-72,-7,-45,0,0,0,9875031402,71.8322131871559,0
Thu Aug 11 14:18:09 UTC 2022,-73,-7,-45,0,0,0,9899356220,64.1827091625104,0
Thu Aug 11 14:18:12 UTC 2022,-72,-8,-44,0,0,0,9924674477,67.9110453490916,0
Thu Aug 11 14:18:15 UTC 2022,-73,-8,-43,0,0,0,9948695912,65.1284079672869,0
Thu Aug 11 14:18:18 UTC 2022,-73,-8,-45,0,0,0,9972920918,65.507827048329,0
Thu Aug 11 14:18:21 UTC 2022,-72,-8,-42,0,0,0,9996690591,64.5116582332543,0
Thu Aug 11 14:18:24 UTC 2022,-73,-7,-43,0,0,0,10020913291,65.7061479389888,0
Thu Aug 11 14:18:26 UTC 2022,-73,-8,-42,0,0,0,10044467843,63.5391545841456,0
Thu Aug 11 14:18:29 UTC 2022,-73,-8,-44,0,0,0,10070064169,69.3701161946151,0
Thu Aug 11 14:18:33 UTC 2022,-73,-8,-42,0,0,0,10095727905,68.830144300136,0
Thu Aug 11 14:18:35 UTC 2022,-73,-7,-42,0,0,0,10119925460,63.9718317417345,0
Thu Aug 11 14:18:38 UTC 2022,-72,-7,-40,0,0,0,10144522792,66.9663490126905,0
Thu Aug 11 14:18:41 UTC 2022,-72,-8,-45,0,0,0,10169457002,67.3951639436206,0
Thu Aug 11 14:18:44 UTC 2022,-72,-8,-45,0,0,0,10194717776,68.1256352633424,0
Thu Aug 11 14:18:47 UTC 2022,-72,-9,-41,0,0,0,10218565936,63.2846162216201,0
Thu Aug 11 14:18:50 UTC 2022,-73,-7,-45,0,0,0,10244768952,69.7970463459914,0
Thu Aug 11 14:18:53 UTC 2022,-73,-7,-43,0,0,0,10271341974,72.0574225241325,0
Thu Aug 11 14:18:56 UTC 2022,-73,-7,-46,0,0,0,10298933636,70.4703103117309,0
Thu Aug 11 14:18:59 UTC 2022,-72,-7,-44,0,0,0,10326877408,76.0421665798855,0
Thu Aug 11 14:19:02 UTC 2022,-71,-8,-41,0,0,0,10354138012,73.0108100591365,0
Thu Aug 11 14:19:05 UTC 2022,-72,-8,-41,0,0,0,10380889296,72.3577036200318,0
Thu Aug 11 14:19:08 UTC 2022,-72,-8,-44,0,0,0,10408323760,74.1747895134322,0
Thu Aug 11 14:19:11 UTC 2022,-72,-8,-44,0,0,0,10436313982,76.1459973005909,0
Thu Aug 11 14:19:14 UTC 2022,-72,-8,-45,0,0,0,10461294730,67.7645492725184,0
Thu Aug 11 14:19:17 UTC 2022,-72,-8,-44,0,0,0,10488564162,73.552241300312,0
Thu Aug 11 14:19:20 UTC 2022,-72,-8,-44,0,0,0,10515960926,73.6213645294956,0
Thu Aug 11 14:19:23 UTC 2022,-72,-8,-45,0,0,0,10543213491,72.6424503483647,0
Thu Aug 11 14:19:26 UTC 2022,-72,-9,-42,0,0,0,10568865375,68.9938012543321,0
Thu Aug 11 14:19:29 UTC 2022,-72,-8,-43,0,0,0,10595171753,71.1128689482467,0
Thu Aug 11 14:19:32 UTC 2022,-72,-8,-45,0,0,0,10622628595,74.5402693373038,0
Thu Aug 11 14:19:35 UTC 2022,-72,-8,-42,0,0,0,10650221755,75.1878726078958,0
Thu Aug 11 14:19:38 UTC 2022,-72,-8,-43,0,0,0,10679759319,80.1764977915029,0
Thu Aug 11 14:19:41 UTC 2022,-72,-8,-45,0,0,0,10706702347,71.8082219173258,0
Thu Aug 11 14:19:44 UTC 2022,-72,-8,-45,0,0,0,10734644593,75.8469431364551,0
Thu Aug 11 14:19:47 UTC 2022,-72,-8,-45,0,0,0,10759592505,67.096939681661,0
Thu Aug 11 14:19:50 UTC 2022,-72,-8,-45,0,0,0,10784580893,67.8076528674391,0
Thu Aug 11 14:19:53 UTC 2022,-72,-8,-45,0,0,0,10810156861,69.7263712472867,0
Thu Aug 11 14:19:56 UTC 2022,-72,-8,-43,0,0,0,10839880730,76.8179704643986,0
Thu Aug 11 14:19:59 UTC 2022,-72,-9,-43,0,0,0,10867175571,70.1203059838989,0
Thu Aug 11 14:20:02 UTC 2022,-72,-8,-41,0,0,0,10895693800,77.0123821227439,0
Thu Aug 11 14:20:05 UTC 2022,-72,-8,-45,0,0,0,10925177436,79.6118581030083,0
Thu Aug 11 14:20:08 UTC 2022,-72,-7,-45,0,0,0,10952884444,74.2365394009666,0
Thu Aug 11 14:20:11 UTC 2022,-72,-7,-44,0,0,0,10980332338,74.7694858394942,0
Thu Aug 11 14:20:14 UTC 2022,-72,-8,-44,0,0,0,11005506228,67.8589839983263,0
Thu Aug 11 14:20:17 UTC 2022,-70,-7,-41,0,0,0,11032071760,71.8875542970997,0
Thu Aug 11 14:20:20 UTC 2022,-70,-7,-40,0,0,0,11058932398,72.9906994302886,0
Thu Aug 11 14:20:23 UTC 2022,-70,-8,-37,0,0,0,11085562344,72.4164287852085,0
Thu Aug 11 14:20:26 UTC 2022,-71,-8,-47,0,0,0,11112875378,71.8533472403967,0
Thu Aug 11 14:20:29 UTC 2022,-80,-7,-51,0,0,0,11138261984,69.1471175924709,0
Thu Aug 11 14:20:32 UTC 2022,-82,-7,-58,0,0,0,11161305718,61.8288142375665,0
Thu Aug 11 14:20:34 UTC 2022,-80,-8,-50,0,0,0,11182648625,57.5154787711102,0
Thu Aug 11 14:20:37 UTC 2022,-79,-8,-51,0,0,0,11201841513,51.9758534544829,0
Thu Aug 11 14:20:40 UTC 2022,-87,-8,-60,0,0,0,11219805661,48.9924378999207,0
Thu Aug 11 14:20:43 UTC 2022,-89,-8,-63,0,0,0,11235500884,42.5448819849177,0
Thu Aug 11 14:20:46 UTC 2022,-89,-9,-62,0,0,0,11251253852,42.7742501042311,0
